,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,600892.XSHG,2010-04-22,1221.65,-156.5465,-45.53,14.57,-3276.77,600892.XSHG,10.26,10.26,-2.6,-12.05,3.69,112.05,-12.05,-12.05,4.15,9.75,1.74,100.0,0.0,,79.69,-18.07,149.95,117.11,-41.41,117.11,-41.41,-85.86,-137.78,-85.86,-178.96,-78.08,-131.85,-1,-1,-1
0,600892.XSHG,2010-08-19,-81.78,-93.8144,-24.6,6.41,336.59,600892.XSHG,10.86,10.86,-2.73,-7.56,5.11,107.56,-7.56,-7.56,3.39,8.23,1.04,100.0,0.0,,31.34,-5.43,71.84,86.81,70.61,86.81,70.61,0.21,-7.05,0.22,-7.05,-1.54,-11.97,-1,-1,-1
0,600892.XSHG,2010-10-22,-92.64,-106.8022,-26.59,6.23,-29049.3906,600892.XSHG,5.69,5.69,-1.43,-3.42,2.93,103.42,-3.42,-3.42,0.67,4.53,0.96,100.0,0.0,,73.1,6.29,-183.7,97.27,17.2,97.27,17.2,36.81,46.97,36.81,46.97,31.71,46.06,-1,-1,-1
0,600892.XSHG,2011-02-25,-96.65,-102.3258,-23.2,5.05,224.64,600892.XSHG,9.56,9.56,-2.1,-5.84,9.46,104.05,-4.05,-5.84,2.56,8.21,1.72,74.83,0.0,,124.96,11.4,-281.45,10.26,-5.12,10.26,-5.12,-22.4,-12.3,-126.16,-61.84,-126.29,-77.13,-1,-1,-1
0,600892.XSHG,2011-04-25,-84.55,-84.5455,-23.38,5.16,-249.71,600892.XSHG,4.28,4.28,-0.99,-4.94,8.73,105.02,-5.02,-4.94,2.61,7.18,3.38,101.55,0.0,,76.06,-2.13,42.43,21.62,-35.9,21.62,-35.9,49.35,20.55,50.12,45.71,42.54,46.29,-1,-1,-1
0,600892.XSHG,2011-08-16,-89.87,-79.7908,-22.25,4.71,940.72,600892.XSHG,-0.86,-0.86,0.28,0.45,4.41,99.47,0.53,0.45,0.75,2.15,0.88,119.02,0.0,,118.43,-41.64,-7850.79,148.25,248.25,148.25,248.25,117.41,136.8,114.63,131.4,110.23,119.94,-1,-1,-1
0,600892.XSHG,2011-10-27,-135.96,-76.4724,-23.08,3.3,38.7,600892.XSHG,-8.01,-8.01,1.61,3.09,9.55,96.53,3.47,3.09,1.76,2.07,2.04,101.5,0.0,,88.43,-27.92,-804.76,92.29,-9.22,92.29,-9.22,294.97,493.86,273.62,529.39,270.5,798.88,-1,-1,-1
0,600892.XSHG,2012-02-29,-365.21,-48.1419,-14.53,1.73,96.01,600892.XSHG,-6.37,-6.37,1.06,0.78,3.54,98.79,1.22,0.78,0.27,0.56,0.89,113.63,0.89,,132.15,7.49,620.32,504.04,198.05,504.04,198.05,281.53,4.55,180.68,-24.8,174.25,-22.87,-1,-1,-1
0,600892.XSHG,2012-04-25,161.44,161.4431,-18.7,1.13,29.32,600892.XSHG,-4.43,-4.43,0.62,1.1,6.58,98.94,1.2,1.1,1.13,1.53,1.94,88.31,11.69,,111.64,7.92,745.46,328.62,-54.51,328.62,-54.51,202.78,-55.02,195.2,-35.94,188.75,-35.79,-1,1,1
0,600892.XSHG,2012-08-10,98.91,177.5598,-21.49,1.04,-117.59,600892.XSHG,-7.36,-7.36,0.86,2.15,5.17,98.3,2.09,2.15,0.2,1.38,1.51,81.13,18.78,,125.18,-9.19,-540.07,-6.45,-23.99,-6.45,-23.99,269.48,32.29,350.33,48.52,613.85,60.35,-1,-1,-1
0,600892.XSHG,2012-10-31,65.69,151.8006,-19.81,0.9,41.38,600892.XSHG,-2.5,-2.5,0.31,0.6,3.5,99.4,0.6,0.6,0.34,0.89,1.53,100.0,0.0,,86.61,-32.08,-5340.3301,28.72,24.9,28.72,24.9,-77.71,-64.18,-74.97,-65.02,-73.38,-66.48,-1,-1,-1
0,600892.XSHG,2013-04-12,100.52,176.5956,391.95,1.0,-2716.8,600892.XSHG,-41.34,-41.34,2.6,3.39,3.6,99.52,0.48,3.39,0.54,0.43,1.16,20.4,0.0,,125.92,13.17,2733.3501,-34.71,51.18,-34.71,51.18,-74.15,21.26,183.88,752.99,190.47,741.57,-1,1,1
0,600892.XSHG,2013-04-27,112.68,69.0695,439.34,1.12,-3045.28,600892.XSHG,31.01,31.01,0.29,0.61,4.02,99.21,0.79,0.61,0.52,1.18,1.69,100.0,0.0,,58.41,-7.07,-890.32,-23.66,-46.81,-23.66,-46.81,-49.61,-12.31,-57.29,-90.36,-55.77,-90.22,1,1,1
0,600892.XSHG,2013-08-17,72.21,66.9546,311.53,1.36,182.11,600892.XSHG,76.77,76.77,1.17,1.3,3.29,99.03,0.97,1.3,0.35,1.0,0.89,100.0,0.0,,60.81,1.85,191.89,88.14,87.32,88.14,87.32,-13.27,127.69,14.18,297.09,10.82,301.72,-1,-1,-1
0,600892.XSHG,2013-10-26,77.72,73.8279,201.63,1.28,-23.68,600892.XSHG,-30.8,-30.8,-0.38,-0.74,2.28,100.68,-0.68,-0.74,0.44,1.17,1.29,100.0,0.0,,7.47,30.71,-4530.7002,-8.87,-39.5,-8.87,-39.5,-202.81,-142.47,-212.38,-134.43,-214.91,-134.76,-1,-1,-1
0,600892.XSHG,2014-03-07,81.2,64.8878,137.15,1.15,-76.1,600892.XSHG,1.96,1.96,0.12,0.3,5.62,98.38,1.62,0.3,0.19,2.27,1.68,96.0,0.0,,28.55,-20.08,-1237.24,-57.22,-29.03,-57.22,-29.03,44.06,269.91,-96.71,129.06,-99.11,107.65,-1,1,1
0,600892.XSHG,2014-04-30,309.46,309.4627,162.14,1.44,104.17,600892.XSHG,-14.15,-13.8,-0.32,-1.73,6.54,100.56,-0.56,-1.73,0.49,3.01,4.49,91.61,0.0,,244.87,114.48,-20571.7891,-68.33,-60.63,-68.33,-60.63,-122.18,-113.5,-189.29,-324.77,-208.34,-1113.83,-1,-1,-1
0,600892.XSHG,2014-08-30,855.58,377.3881,170.47,2.05,1057.21,600892.XSHG,13.83,13.83,0.46,3.3,9.65,95.73,4.27,3.3,0.07,3.43,2.66,100.3,0.0,,261.42,117.62,2752.4299,-88.14,-29.82,-88.14,-29.82,-47.51,638.85,-47.2,233.6,-49.92,204.98,1,1,1
0,600892.XSHG,2014-10-31,3963.53,542.9562,240.35,4.92,1152.98,600892.XSHG,2.03,2.03,0.1,6.56,61.57,88.38,11.62,6.56,3.43,33.61,11.06,97.66,0.0,,12.72,-13.8,-118.77,-97.87,-89.16,-97.87,-89.16,136.44,-70.52,118.82,-78.43,112.07,-85.18,-1,-1,-1
0,600892.XSHG,2015-03-07,975.05,542.9562,206.09,8.91,356.46,600892.XSHG,15.54,15.54,0.54,34.73,67.06,108.09,-8.09,34.73,0.05,46.76,0.82,-33.78,0.0,,971.32,967.27,-11949.8496,-96.92,2.84,-96.92,2.84,-115.36,-171.63,-33.58,444.3,-24.45,730.33,1,1,1
0,600892.XSHG,2015-04-25,2216.04,2216.0442,387.96,36.83,258.1,600892.XSHG,-5.79,-5.79,-0.28,-21.62,47.01,120.99,-20.99,-21.62,0.47,59.38,1.27,100.0,0.0,,51.48,-97.07,462.36,-95.36,-40.65,-95.36,-40.65,-75.16,-53.94,42.04,-136.95,48.98,-139.49,1,1,1
0,600892.XSHG,2015-07-25,2230.8401,2960.3723,790.46,101.18,-992.37,600892.XSHG,-40.15,-40.15,-1.84,-141.1,47.01,275.81,-175.81,-141.1,0.0,60.39,1.31,100.0,0.0,,81.61,-159.34,90.63,-93.38,0.0,-93.38,0.0,-372.22,-737.46,-383.13,-552.66,-380.6,-477.32,1,1,1
0,600892.XSHG,2015-10-31,-1357.17,1819.7538,485.9,227.1,-1343.58,600892.XSHG,-8.02,-8.02,-0.29,-23.33,47.58,123.56,-23.56,-23.33,0.0,58.53,1.11,100.0,0.0,,103.95,4.39,-18.65,-38.3,1.09,-38.3,1.09,-225.1,86.45,-319.41,83.28,-463.42,80.8,1,1,1
0,600892.XSHG,2016-04-26,-2457.3401,4478.2881,1329.87,633.54,1396.12,600892.XSHG,0.3,0.3,0.16,16.83,88.36,90.67,10.72,16.83,6.04,62.29,7.12,87.27,13.0,,132.02,-31.41,-336.81,344.4,640.64,344.4,640.64,688.32,436.84,115.38,634.3,118.82,599.96,-1,1,1
0,600892.XSHG,2016-04-30,-3210.4199,-7339.4175,1737.4301,827.7,1823.97,600892.XSHG,1.26,1.17,0.71,51.22,95.06,47.39,53.76,51.22,11.99,26.39,3.05,91.6,2.0,92.95,216.68,145.76,277.06,1936.3,171.96,1936.3,171.96,5314.5898,1264.4399,4924.3101,727.63,4702.54,730.5,-1,1,1
0,600892.XSHG,2016-08-29,480.53,-8973.0947,5.86,162.75,9.74,600892.XSHG,1.0426,1.0555,0.6256,25.827,60.1024,72.0656,29.4558,25.827,6.4736,18.4724,7.7789,94.2626,5.1341,101.2364,166.2038,1.626,5.8207,3244.8406,64.2608,3244.8406,64.2608,660.3939,-10.0014,712.2604,-17.1705,765.6934,-16.4983,-1,1,1
0,600892.XSHG,2016-10-28,247.87,-9416.8271,5.95,80.03,20.36,600892.XSHG,1.8105,1.7791,1.1796,60.1338,92.3965,41.0072,64.3441,60.1338,5.7239,23.9203,1.9825,89.8108,8.1468,98.2675,137.121,42.7411,72.4514,2411.4292,-24.0953,2411.4292,-24.0953,6958.4243,65.8081,6573.2246,76.7316,6207.417,76.1522,1,1,1
0,600892.XSHG,2017-04-28,165.78,-11173.208,6.93,68.26,86.98,600892.XSHG,5.4721,2.5494,3.5927,42.3288,45.0911,84.5241,20.1519,42.3288,3.5367,7.9023,2.9649,31.7107,9.5812,46.588,76.8977,50.5874,326.8784,1410.5889,345.4831,1410.5889,345.4831,2740.7634,39.5207,3699.1121,213.5806,3730.4663,213.5651,1,1,1
0,600892.XSHG,2017-04-28,118.49,-7985.7544,4.95,48.78,62.17,600892.XSHG,0.4585,0.3406,0.2921,24.0665,93.1572,95.5688,23.2546,24.0665,48.732,35.8989,3.1088,15.9024,67.5513,74.2868,146.6077,330.4183,7456.5518,-17.2521,-85.1022,-17.2521,-85.1022,-64.2071,-82.8084,-61.1181,-91.5297,-60.2102,-91.373,1,1,1
0,600892.XSHG,2017-08-19,47.51,43.8973,3.9957,19.1785,-15.1425,600892.XSHG,1.6041,1.1026,1.051,38.9917,74.3117,71.0903,33.0388,38.9917,19.339,21.5154,1.9533,72.7967,10.3975,68.7351,48.4714,-62.7875,-217.1852,10.4797,119.3104,10.4797,119.3104,23.9183,211.5838,66.7944,255.3198,68.4591,253.5238,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,600893.XSHG,2006-04-28,-954.73,461.3818,1.69,0.94,-12.62,600893.XSHG,1.41,1.41,1.28,5.75,19.86,93.73,7.73,5.75,9.03,2.86,1.53,82.02,19.14,,111.94,2.08,33.25,5.67,10.24,5.67,10.24,32.61,151.8,34.97,1092.3,91.18,296.74,1,1,1
0,600893.XSHG,2006-08-15,728.22,728.2179,2.67,1.52,-30.53,600893.XSHG,0.03,0.03,0.42,1.87,17.9,97.39,3.23,1.87,9.15,4.13,2.17,84.0,19.85,,107.04,14.16,542.42,11.44,-0.66,11.44,-0.66,-32.77,-58.54,-45.82,-67.64,-94.96,-98.07,-1,-1,-1
0,600893.XSHG,2006-10-26,734.6,734.5964,2.7,1.53,-30.8,600893.XSHG,0.3,0.3,0.59,2.44,18.79,97.24,3.91,2.44,10.2,3.28,1.5,74.54,31.11,,81.05,6.12,221.72,13.06,8.41,13.06,8.41,44.16,31.33,115.37,41.48,260.42,1013.46,-1,-1,-1
0,600893.XSHG,2007-04-21,709.08,709.0822,2.6,1.48,-29.73,600893.XSHG,-0.11,-0.11,-0.02,-0.08,14.19,100.47,0.38,-0.08,6.87,2.64,1.81,-221.38,400.85,,139.47,10.28,-2193.1201,18.59,-0.12,18.59,-0.12,-86.69,-90.29,85.64,-103.16,84.71,-136.24,1,1,1
0,600893.XSHG,2007-04-21,709.08,195.362,2.61,1.48,-29.73,600893.XSHG,0.94,0.94,0.9,4.12,18.02,95.92,5.66,4.12,9.56,2.8,1.59,74.09,28.64,,104.22,-13.59,-332.74,-5.59,-12.24,-5.59,-12.24,-30.87,1208.1899,-32.44,4768.2402,-32.03,974.49,1,1,1
0,600893.XSHG,2007-08-08,512.34,448.1318,5.84,3.07,267.96,600893.XSHG,3.8,3.8,2.47,8.98,18.89,95.0,10.66,8.98,8.86,3.49,1.46,47.73,53.92,,99.09,20.01,399.96,22.66,29.07,22.66,29.07,304.95,142.84,488.05,181.7,14510.7998,314.01,-1,-1,-1
0,600893.XSHG,2007-10-26,117.94,448.1318,5.58,2.91,99.48,600893.XSHG,0.38,0.38,0.59,2.02,15.49,98.03,3.31,2.02,8.05,3.27,1.34,65.97,44.68,,86.19,-5.02,-254.64,18.59,4.82,18.59,4.82,0.38,-67.44,-1.94,-76.41,35.13,-89.7,1,1,1
0,600893.XSHG,2008-04-18,115.54,448.1318,5.36,2.78,-200.69,600893.XSHG,-0.71,-0.71,-0.16,-0.59,17.56,100.06,0.08,-0.59,7.87,7.71,2.03,88.47,-198.27,,145.22,13.32,-20922.1406,11.04,-6.47,11.04,-6.47,-76.9,-97.77,-740.72,-127.1,-587.57,-284.41,-1,1,1
0,600893.XSHG,2008-04-18,115.54,131.7773,5.45,2.78,-200.69,600893.XSHG,2.13,2.13,1.76,6.29,22.74,93.24,8.43,6.29,9.8,4.19,1.7,80.82,19.98,,92.97,-12.46,-184.36,41.51,11.84,41.51,11.84,110.66,11830.9902,116.25,1300.8,146.61,413.65,-1,1,1
0,600893.XSHG,2008-08-15,100.85,131.7773,5.49,2.5,348.33,600893.XSHG,1.36,1.36,1.31,4.69,20.51,94.56,6.59,4.69,8.05,4.97,1.89,83.69,17.57,,111.25,-5.82,-106.82,8.08,-1.43,8.08,-1.43,-33.19,-22.98,-43.59,-26.52,-62.28,-36.68,1,1,1
0,600893.XSHG,2008-10-27,171.75,131.7773,5.49,2.45,-66.27,600893.XSHG,4.75,4.75,1.05,2.26,19.75,97.79,1.78,2.26,-0.81,10.03,8.22,125.4,-24.72,,76.33,-12.16,-549.88,24.99,429.92,24.99,429.92,1025.46,42.83,139.54,155.37,109.28,516.28,-1,-1,-1
0,600893.XSHG,2009-04-01,85.08,154.7203,2.8,2.26,9.14,600893.XSHG,3.69,3.69,1.04,3.06,14.35,96.1,3.84,3.06,1.34,7.47,1.69,105.23,-1.7,,123.53,45.52,1166.5601,19.12,-29.46,19.12,-29.46,36.89,52.54,35.12,-4.57,47.7,-27.03,1,1,1
0,600893.XSHG,2009-04-23,142.43,59.8897,4.63,3.78,15.3,600893.XSHG,1.09,1.09,0.28,3.15,22.33,96.35,3.46,3.15,2.08,8.47,7.95,104.08,-5.38,,86.63,-39.25,-1075.04,14.1,-56.76,14.1,-56.76,8.23,-61.0,8.5,-55.4,1.8,-58.59,1,1,1
0,600893.XSHG,2009-07-28,72.65,72.8277,5.58,2.02,27.92,600893.XSHG,3.26,3.26,0.74,3.93,14.31,95.81,4.17,3.93,1.71,5.16,3.05,91.67,-0.56,,65.65,-8.06,-192.22,35.34,120.57,35.34,120.57,108.73,165.38,96.13,174.72,106.68,199.98,-1,1,1
0,600893.XSHG,2009-10-28,60.17,73.4277,5.52,1.88,332.2,600893.XSHG,1.88,1.88,0.43,2.71,13.14,97.16,2.83,2.71,0.68,5.57,3.9,99.55,-0.38,,112.45,34.83,1226.78,-7.05,-14.96,-7.05,-14.96,-30.07,-42.27,-26.75,-41.36,-22.87,-41.88,1,1,1
0,600893.XSHG,2010-03-25,84.93,97.466,3.17,2.55,-399.65,600893.XSHG,2.32,2.32,0.75,3.01,12.81,96.41,3.59,3.01,0.66,6.42,1.7,93.38,0.1,,98.22,13.84,385.7,43.79,77.28,43.79,77.28,34.54,125.17,41.85,97.44,48.62,105.85,1,1,1
0,600893.XSHG,2010-04-20,105.62,105.6219,4.47,3.19,9.14,600893.XSHG,0.82,0.82,0.34,2.75,13.43,96.74,3.03,2.75,1.37,6.33,2.36,101.03,-7.06,,59.07,-23.8,-730.87,82.21,-45.2,82.21,-45.2,59.43,-53.79,59.22,-49.94,79.0,-50.12,-1,-1,-1
0,600893.XSHG,2010-08-31,78.63,85.2857,3.6,2.35,15.33,600893.XSHG,1.55,1.55,0.68,4.64,15.26,94.4,5.43,4.64,1.02,6.72,1.66,103.42,-3.25,,78.97,-5.3,-94.57,-4.67,15.4,-4.67,15.4,24.2,106.74,12.61,94.3,13.34,89.94,1,1,1
0,600893.XSHG,2010-10-26,111.31,125.5008,5.22,3.49,35.2,600893.XSHG,1.41,1.41,0.63,3.91,14.05,95.27,4.56,3.91,1.14,6.57,1.52,102.0,-3.68,,102.59,8.44,178.45,22.99,9.71,22.99,9.71,98.16,-7.89,77.59,-7.53,79.59,-7.91,-1,-1,-1
0,600893.XSHG,2011-03-15,86.24,110.0551,4.49,2.92,63.97,600893.XSHG,1.92,1.92,0.85,3.27,12.27,96.7,3.32,3.27,0.85,7.23,0.65,89.85,0.66,,126.95,29.59,897.95,12.71,62.46,12.71,62.46,4.15,18.35,22.07,35.71,19.48,36.95,-1,-1,-1
0,600893.XSHG,2011-04-25,85.46,85.4642,4.66,2.94,-13.35,600893.XSHG,1.0,1.0,0.5,2.77,11.64,96.72,3.21,2.77,1.03,5.88,1.37,100.18,-1.99,,73.09,-16.99,-518.64,29.65,-36.96,29.65,-36.96,37.43,-39.02,30.18,-46.61,28.33,-46.43,-1,1,1
0,600893.XSHG,2011-07-29,86.57,90.0473,4.89,2.94,-49.27,600893.XSHG,2.11,2.11,0.95,4.34,12.98,94.77,5.23,4.34,1.33,4.7,1.2,100.33,0.1,,60.87,-16.96,-324.63,37.65,22.52,37.65,22.52,32.67,99.57,28.91,92.4,43.01,111.68,-1,-1,-1
0,600893.XSHG,2011-10-25,62.52,72.2879,3.86,2.19,-116.81,600893.XSHG,1.6,1.6,0.72,3.87,14.86,95.36,4.57,3.87,1.11,6.53,2.44,100.04,-1.5,,75.91,-8.65,-186.35,12.6,-10.25,12.6,-10.25,12.96,-21.57,11.5,-20.02,18.95,-23.4,1,1,1
0,600893.XSHG,2012-03-28,58.82,70.7775,3.78,2.09,48.74,600893.XSHG,2.02,2.02,0.9,3.72,17.33,95.57,4.28,3.72,1.43,8.73,1.91,97.12,-3.22,,103.94,51.43,1162.13,-11.75,27.32,-11.75,27.32,13.76,19.19,0.49,22.31,10.42,27.13,-1,-1,-1
0,600893.XSHG,2012-04-19,60.04,60.04,3.89,2.29,32.73,600893.XSHG,1.15,1.15,0.52,3.78,16.23,95.32,4.61,3.78,1.96,7.12,2.37,100.82,-1.61,,51.74,-41.89,-894.38,-19.57,-42.55,-19.57,-42.55,15.42,-38.13,10.01,-41.56,21.74,-40.94,-1,-1,-1
0,600893.XSHG,2012-08-10,53.01,54.7003,3.51,2.17,54.66,600893.XSHG,1.28,1.28,0.58,3.19,13.84,96.2,3.78,3.19,1.27,5.48,2.54,85.33,-0.61,,71.72,-3.01,-79.07,-12.13,33.87,-12.13,33.87,-36.56,9.69,-35.53,12.75,-36.63,10.19,1,1,1
0,600893.XSHG,2012-10-26,53.59,49.1924,3.17,2.02,34.85,600893.XSHG,2.32,2.32,1.06,4.3,13.46,95.12,4.87,4.3,1.32,5.47,1.44,98.63,-0.21,,78.12,3.35,68.72,32.45,35.27,32.45,35.27,41.1,74.44,47.29,82.74,52.13,83.88,-1,1,1
0,600893.XSHG,2013-03-26,50.95,53.1026,3.26,2.02,-70.4,600893.XSHG,2.44,2.44,1.19,4.38,17.72,95.13,4.71,4.38,1.19,9.26,1.42,95.9,-3.17,,132.41,27.79,571.17,13.88,9.47,13.88,9.47,25.23,5.79,34.24,11.48,27.42,6.48,-1,1,1
0,600893.XSHG,2013-04-25,53.16,53.1647,3.67,2.18,-587.7,600893.XSHG,1.13,1.12,0.54,3.96,16.89,95.07,4.9,3.96,1.18,7.55,3.1,99.73,-0.57,99.15,64.62,-33.12,-672.08,1.34,-48.88,1.34,-48.88,7.75,-46.77,5.97,-53.87,3.18,-52.18,-1,1,1
0,600893.XSHG,2013-08-16,61.26,61.5709,4.21,2.52,102.94,600893.XSHG,1.83,1.86,0.9,4.13,13.64,95.28,4.74,4.13,0.87,5.29,1.76,102.23,0.28,101.95,90.51,-8.27,-175.14,20.59,59.29,20.59,59.29,51.3,54.02,56.36,66.37,51.77,62.09,-1,-1,-1
0,600893.XSHG,2013-10-17,55.71,61.0478,4.08,2.39,-67.17,600893.XSHG,1.87,1.76,0.92,4.11,13.88,95.25,4.71,4.11,1.56,5.94,1.55,94.93,-0.85,93.88,66.23,-10.03,-211.27,-6.27,5.14,-6.27,5.14,-9.4,4.45,-10.5,4.6,-14.49,3.6,1,1,1
0,600893.XSHG,2014-03-28,68.12,71.4715,4.65,2.85,-58.71,600893.XSHG,2.85,2.7,1.43,4.28,15.63,94.96,4.67,4.28,1.16,6.84,1.15,102.37,-7.59,94.91,140.22,36.29,719.55,27.01,48.34,27.01,48.34,26.06,47.19,24.04,54.5,23.83,54.2,1,1,1
0,600893.XSHG,2014-04-24,68.85,68.847,4.99,2.86,-139.64,600893.XSHG,1.4,1.4,0.71,4.16,13.69,95.0,4.96,4.16,1.04,5.92,1.65,101.11,-0.88,100.23,55.6,-44.23,-884.08,30.49,-47.26,30.49,-47.26,32.34,-43.99,37.41,-48.76,31.61,-49.04,-1,1,1
0,600893.XSHG,2014-08-28,145.57,152.263,3.58,6.06,-111.63,600893.XSHG,1.86,0.53,0.74,2.02,13.18,99.91,1.0,2.02,0.7,7.44,4.68,3.69,37.35,28.6,110.77,-26.63,-29733.4395,13.75,519.91,13.75,519.91,401.66,24.55,177.09,201.69,196.24,172.31,-1,-1,-1
0,600893.XSHG,2014-10-28,126.2,175.6017,4.04,6.14,39.47,600893.XSHG,2.45,2.47,0.91,4.96,20.04,95.33,5.42,4.96,0.86,9.49,4.65,83.37,13.35,100.92,85.77,-35.58,-761.56,2.44,-49.25,2.44,-49.25,61.23,175.97,56.63,24.45,63.84,33.78,-1,-1,-1
0,600893.XSHG,2015-04-23,102.87,171.1113,3.96,5.91,263.05,600893.XSHG,5.03,2.71,1.91,4.65,14.78,97.35,4.86,4.65,0.6,7.67,3.02,47.88,39.94,53.9,112.26,47.06,1775.5601,-5.76,124.24,-5.76,124.24,-8.53,101.16,-13.65,109.95,-17.46,104.75,1,1,1
0,600893.XSHG,2015-04-28,136.72,80.0932,5.25,7.85,349.61,600893.XSHG,-0.29,-0.75,-0.1,-1.14,13.37,102.52,-2.38,-1.14,0.93,9.15,5.69,345.75,-19.7,,65.45,-70.49,2796.6799,3.07,-63.26,3.07,-63.26,41.42,-117.96,53.48,-109.05,60.04,-108.76,1,1,1
0,600893.XSHG,2015-08-25,103.73,110.5989,7.25,3.85,57.32,600893.XSHG,2.92,1.58,0.93,8.0,20.21,94.52,9.29,8.0,1.1,8.36,4.84,54.98,38.25,54.15,93.06,-19.95,-364.15,-26.21,33.35,-26.21,33.35,48.26,621.15,19.75,1031.55,23.24,1110.89,-1,-1,-1
0,600893.XSHG,2015-10-28,73.92,85.0249,5.58,3.19,-60.15,600893.XSHG,0.98,0.71,0.32,3.2,19.48,96.8,3.24,3.2,0.97,9.51,5.16,81.53,1.22,72.31,86.91,0.82,25.53,-4.94,-13.48,-4.94,-13.48,-43.09,-69.78,-38.76,-65.41,-39.22,-66.47,-1,-1,-1
0,600893.XSHG,2016-04-22,88.91,93.7022,6.08,3.54,113.64,600893.XSHG,3.53,2.7,1.2,5.73,17.67,95.6,5.35,5.73,0.68,8.94,2.56,66.62,14.28,76.5,160.25,70.73,1606.0601,-11.75,108.17,-11.75,108.17,-2.92,243.14,8.89,273.31,9.85,270.07,-1,-1,-1
0,600893.XSHG,2016-04-29,77.98,74.4722,5.34,3.11,99.65,600893.XSHG,-0.68,-1.19,-0.21,-3.86,18.28,107.19,-6.29,-3.86,1.66,16.89,7.3,212.24,-26.57,,72.5,-111.92,1556.4,-35.5,-73.15,-35.5,-73.15,-70.71,-131.59,-117.64,-118.09,-146.14,-119.62,-1,-1,-1
0,600893.XSHG,2016-08-26,69.39,65.3446,4.52,3.06,363.13,600893.XSHG,1.2605,1.1099,0.4429,4.2951,20.1577,95.1835,5.108,4.2951,1.1245,9.719,3.8611,85.7136,5.1867,88.0497,53.7847,-43.5983,-905.1839,-6.6604,92.978,-6.6604,92.978,-48.6721,256.6902,-49.878,314.5337,-55.0496,284.609,-1,-1,-1
0,600893.XSHG,2016-10-29,89.94,64.7035,4.51,3.08,-843.77,600893.XSHG,1.4349,1.4311,0.4701,4.627,20.0655,94.9462,5.3054,4.627,1.0208,9.7695,4.3206,96.7735,4.8177,99.7308,74.039,-29.1221,-576.246,10.0996,2.0579,10.0996,2.0579,80.0366,6.0017,59.3059,9.9436,53.2395,14.3059,-1,-1,-1
0,600893.XSHG,2017-03-17,77.56,61.7427,4.21,2.86,-71.69,600893.XSHG,3.8505,3.4276,1.1381,5.9039,19.2053,93.8255,6.5246,5.9039,0.7165,8.4325,2.322,83.7687,4.7499,89.0173,106.4083,47.751,773.3548,0.4413,89.9056,0.4413,89.9056,22.5374,133.5502,3.4063,142.3149,14.0706,175.4806,-1,-1,-1
0,600893.XSHG,2017-04-27,73.67,73.6653,4.2,2.95,-21.4,600893.XSHG,-0.5706,-0.966,-0.1877,-3.4111,18.3001,105.9075,-5.676,-3.4111,1.8987,15.7068,6.9087,200.4958,-7.8563,169.3171,141.3649,-16.9761,287.3641,6.0095,-71.6565,6.0095,-71.6565,4.352,-124.657,6.4046,-116.376,11.1953,-115.2765,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
