,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002508.XSHE,2011-04-07,46.65,73.0299,4.36,5.09,513.34,002508.XSHE,4.5,4.5,3.46,11.04,54.07,87.78,12.22,11.04,32.55,8.87,-0.4,98.55,0.0,,96.89,-4.66,-38.12,18.54,27.16,18.54,27.16,16.05,19.38,18.31,22.58,18.31,22.58,-1,-1,-1
0,002508.XSHE,2011-04-20,40.37,38.4934,3.69,4.4,444.21,002508.XSHE,2.28,2.28,1.87,10.46,51.03,87.91,12.09,10.46,31.95,6.73,-0.44,97.28,0.0,,111.45,17.15,141.86,28.73,-17.31,28.73,-17.31,31.1,-18.21,32.0,-21.67,32.0,-21.67,-1,-1,-1
0,002508.XSHE,2011-07-20,31.17,32.948,3.15,3.41,4.84,002508.XSHE,3.51,3.51,2.85,11.87,51.97,87.24,12.76,11.87,32.51,5.5,-0.46,91.6,0.0,,87.89,12.5,97.97,19.27,35.44,19.27,35.44,22.99,42.99,31.25,53.73,31.25,53.73,1,1,1
0,002508.XSHE,2011-10-19,25.34,28.9653,2.69,2.85,4.9,002508.XSHE,3.04,3.04,2.44,12.08,52.91,85.89,14.11,12.08,31.18,7.36,-0.31,98.46,0.0,,115.07,17.05,120.83,23.43,-13.33,23.43,-13.33,33.84,-4.13,30.16,-11.82,30.16,-11.82,-1,1,1
0,002508.XSHE,2012-03-13,25.1,30.547,2.84,2.86,4.57,002508.XSHE,4.43,4.43,3.54,13.67,53.55,84.87,15.12,13.67,31.67,9.5,-4.17,98.03,-0.07,,81.15,-5.71,-37.75,27.69,31.54,27.69,31.54,58.01,40.93,58.13,48.92,58.13,48.92,-1,-1,-1
0,002508.XSHE,2012-04-25,23.3,23.3011,2.89,2.84,-81.43,002508.XSHE,2.77,2.77,2.17,11.96,53.52,87.62,12.35,11.96,33.79,7.57,-1.17,86.61,-0.19,,104.4,17.25,139.36,17.24,-24.08,17.24,-24.08,19.82,-37.97,34.04,-33.6,34.04,-33.6,-1,1,1
0,002508.XSHE,2012-07-27,22.9,24.2184,2.92,2.86,-41.02,002508.XSHE,4.17,4.17,3.18,12.71,53.9,85.36,14.67,12.71,32.62,5.47,-0.68,99.0,0.17,,93.79,25.15,171.74,23.13,42.25,23.13,42.25,41.56,68.93,31.8,51.16,31.8,51.16,1,1,1
0,002508.XSHE,2012-10-26,21.02,23.9719,2.86,2.67,678.13,002508.XSHE,3.55,3.55,2.63,11.76,53.7,86.04,13.96,11.76,31.79,7.21,-0.4,99.0,0.03,,104.68,15.85,113.53,30.69,-8.01,30.69,-8.01,29.31,-12.43,27.28,-14.84,29.5,-13.36,-1,1,1
0,002508.XSHE,2013-04-10,20.8,25.1219,2.72,2.62,189.18,002508.XSHE,6.55,6.55,4.76,15.82,53.29,82.11,17.9,15.82,26.15,11.6,-3.14,98.31,0.04,,89.59,9.78,54.64,37.06,37.96,37.06,37.96,62.28,76.86,58.6,85.56,66.03,90.92,1,1,1
0,002508.XSHE,2013-04-25,28.97,24.4122,3.79,3.66,263.51,002508.XSHE,3.25,3.23,2.33,12.0,53.21,85.62,14.37,12.0,30.21,8.55,-0.92,99.37,-0.07,99.32,101.14,4.86,33.79,27.5,-29.38,27.5,-29.38,48.35,-43.3,27.97,-46.42,34.48,-46.22,-1,1,1
0,002508.XSHE,2013-07-26,29.54,31.1552,4.68,4.05,69.02,002508.XSHE,4.97,4.96,3.54,12.28,54.36,85.37,14.63,12.28,33.0,6.4,-1.11,99.75,0.0,99.81,104.45,33.9,231.69,39.01,55.1,39.01,55.1,38.65,57.89,34.3,58.62,36.56,53.49,-1,-1,-1
0,002508.XSHE,2013-10-25,30.44,34.7655,4.94,4.13,58.11,002508.XSHE,5.01,4.79,3.5,13.2,54.99,85.12,14.88,13.2,31.64,7.98,-0.42,95.44,0.0,95.67,90.81,4.09,27.46,44.49,-4.39,44.49,-4.39,53.98,-2.75,62.17,2.83,62.82,3.31,-1,1,1
0,002508.XSHE,2014-04-10,29.64,37.7072,4.96,4.1,80.35,002508.XSHE,8.01,8.08,5.8,17.92,54.72,79.24,20.76,17.92,26.27,8.83,-2.5,100.93,0.0,100.9,92.16,4.31,20.76,29.75,23.89,29.75,23.89,50.48,72.84,46.94,68.13,42.12,66.65,1,1,1
0,002508.XSHE,2014-04-25,25.58,22.6172,4.11,3.54,69.34,002508.XSHE,4.1,4.09,2.88,12.86,56.39,84.69,15.31,12.86,32.92,7.97,-0.69,99.63,0.0,99.65,101.73,11.68,76.29,43.22,-22.05,43.22,-22.05,52.52,-42.53,53.45,-44.05,49.54,-43.41,-1,-1,-1
0,002508.XSHE,2014-07-25,21.86,23.4586,4.26,3.18,42.67,002508.XSHE,6.36,5.81,4.28,13.71,55.77,85.24,14.76,13.71,34.38,6.17,-1.13,91.17,0.0,91.32,101.61,34.02,230.59,35.85,47.12,35.85,47.12,37.02,41.84,51.75,56.86,51.14,55.13,-1,-1,-1
0,002508.XSHE,2014-10-24,20.92,24.8776,4.26,3.09,39.66,002508.XSHE,5.99,5.92,4.03,14.21,55.75,83.44,16.56,14.21,30.46,8.46,-0.68,98.85,0.0,98.94,96.75,15.16,91.52,33.31,-6.18,33.31,-6.18,48.38,5.32,43.43,-2.81,42.0,-2.94,1,1,1
0,002508.XSHE,2015-04-10,21.01,27.0517,4.2,3.14,40.1,002508.XSHE,10.11,9.94,7.06,20.71,57.96,76.64,23.36,20.71,27.6,7.46,-2.0,98.15,0.0,98.24,96.37,11.28,48.29,31.93,22.61,31.93,22.61,48.46,72.93,52.46,78.72,51.63,77.95,-1,1,1
0,002508.XSHE,2015-04-24,31.75,27.446,5.92,4.74,60.6,002508.XSHE,4.61,4.56,3.15,14.07,56.43,83.37,16.63,14.07,32.48,7.41,-0.68,99.0,0.0,99.03,102.13,-2.05,-12.33,28.25,-24.22,28.25,-24.22,39.32,-46.07,40.26,-48.52,39.09,-48.09,1,1,1
0,002508.XSHE,2015-07-23,30.68,32.4613,6.92,4.94,73.37,002508.XSHE,7.26,7.1,4.81,15.43,58.06,82.32,17.68,15.43,34.3,6.03,-1.37,97.66,0.0,97.72,110.17,39.27,222.15,27.21,45.93,27.21,45.93,52.41,55.17,43.17,60.12,42.12,58.51,1,1,1
0,002508.XSHE,2015-10-22,26.41,30.5065,6.5,4.35,52.38,002508.XSHE,6.77,6.73,4.45,16.84,59.97,80.3,19.7,16.84,33.65,7.55,-1.75,99.38,0.0,99.42,118.63,26.49,134.44,20.79,-10.91,20.79,-10.91,43.67,-0.72,43.22,-2.77,41.4,-3.43,-1,1,1
0,002508.XSHE,2016-04-08,30.49,38.038,7.58,5.18,42.93,002508.XSHE,12.12,11.88,7.91,24.08,57.92,72.69,27.31,24.08,21.46,9.73,-1.75,98.0,0.0,98.08,92.12,26.66,97.63,29.75,31.69,29.75,31.69,51.65,82.54,50.9,88.3,49.85,88.58,1,1,1
0,002508.XSHE,2016-04-26,31.24,26.9528,7.76,5.31,43.99,002508.XSHE,4.99,4.74,3.17,16.04,58.47,81.99,18.01,16.04,32.9,7.75,-0.74,95.01,0.0,95.01,123.78,18.29,101.56,22.43,-28.49,22.43,-28.49,32.59,-52.85,39.62,-52.37,37.49,-52.37,-1,1,1
0,002508.XSHE,2016-07-27,30.68,32.3233,7.97,5.68,30.75,002508.XSHE,7.7577,7.6195,4.7471,17.2171,59.4417,80.0761,19.9239,17.2171,34.0919,5.8526,-1.8429,98.1783,,98.2191,106.3179,37.2922,187.1735,24.5292,48.4342,24.5292,48.4342,40.3479,64.249,38.9223,59.3132,38.1858,59.3117,-1,-1,-1
0,002508.XSHE,2016-10-21,31.82,36.2791,9.05,5.99,34.32,002508.XSHE,8.0289,7.9079,4.6846,19.0708,58.8028,78.3082,21.6918,19.0708,30.0958,7.0678,-0.8102,98.4546,,98.4929,108.0258,29.759,137.1899,35.2791,-3.2217,35.2791,-3.2217,48.9534,5.3658,53.1612,7.1982,53.3911,7.1981,-1,-1,-1
0,002508.XSHE,2017-03-30,25.74,32.3496,7.44,4.97,24.78,002508.XSHE,13.066,11.9613,8.0173,27.9378,53.6659,70.4037,29.4935,27.9378,14.1964,9.8864,-1.7414,91.7423,,91.5458,107.018,20.0268,67.6664,27.2932,23.9175,27.2932,23.9175,37.4874,68.486,47.6563,81.5324,47.6593,81.5309,1,1,1
0,002508.XSHE,2017-04-26,30.0,30.0048,8.77,6.25,32.29,002508.XSHE,5.8982,4.8355,3.7911,18.4724,58.9935,82.0584,17.8645,18.4724,34.6068,7.099,-1.2208,82.3309,-0.3542,81.9826,103.6128,13.6643,76.1599,33.9808,-24.7342,33.9808,-24.7342,32.9312,-54.411,54.2845,-50.2345,54.2829,-50.234,-1,-1,-1
0,002508.XSHE,2017-07-27,31.8555,34.1919,10.2214,6.7202,35.4535,002508.XSHE,7.8718,7.8374,4.8585,18.8561,56.0693,77.7693,22.1854,18.8561,28.2595,5.8975,-1.5379,99.7127,-0.2036,99.5634,100.6518,27.9302,125.6378,21.6779,34.8041,21.6779,34.8041,35.4889,67.4094,33.2613,37.6047,33.2611,37.6046,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002509.XSHE,2011-04-26,86.97,96.5425,4.83,12.02,215.52,002509.XSHE,3.9,3.9,3.14,15.99,30.62,82.48,17.52,15.99,5.49,8.13,0.38,97.94,0.0,,170.61,63.0,359.69,28.75,12.92,28.75,12.92,55.24,22.09,55.21,24.11,55.21,24.11,-1,-1,-1
0,002509.XSHE,2011-04-26,71.58,62.2448,3.89,9.9,177.38,002509.XSHE,2.07,2.07,1.77,19.85,27.57,83.92,16.08,19.85,1.24,6.53,0.75,68.34,0.0,,63.23,-23.92,-148.76,58.83,-28.1,58.83,-28.1,70.86,-34.0,131.25,-10.75,131.25,-10.75,-1,-1,-1
0,002509.XSHE,2011-08-22,47.64,56.485,3.48,7.62,4.84,002509.XSHE,1.53,1.53,1.37,12.84,25.0,86.46,13.54,12.84,4.08,5.89,-0.57,93.39,0.0,,99.33,-46.88,-346.18,32.1,15.52,32.1,15.52,43.57,-2.71,24.42,-25.29,24.42,-25.29,-1,-1,-1
0,002509.XSHE,2011-10-21,45.12,55.6622,3.34,7.07,5.7,002509.XSHE,2.56,2.56,2.26,19.15,26.1,79.34,20.66,19.15,1.71,4.15,-2.67,90.83,0.0,,97.51,17.3,83.75,6.31,13.35,6.31,13.35,25.03,72.9,29.79,69.1,29.79,69.1,-1,-1,-1
0,002509.XSHE,2012-04-17,30.95,41.1174,2.47,5.14,4.29,002509.XSHE,2.71,2.71,2.42,16.85,25.22,81.63,18.37,16.85,5.75,7.29,-5.69,93.35,0.0,,140.67,27.24,148.31,14.77,21.9,14.77,21.9,29.26,8.41,29.1,7.28,29.1,7.28,-1,1,1
0,002509.XSHE,2012-04-17,34.41,32.0013,2.68,5.71,4.77,002509.XSHE,2.53,2.53,2.35,19.46,29.02,76.64,23.36,19.46,1.22,4.67,-3.23,101.69,0.0,,74.04,-15.64,-66.97,36.41,-14.55,36.41,-14.55,98.13,8.66,33.72,-1.34,33.72,-1.34,-1,1,1
0,002509.XSHE,2012-08-13,33.25,35.813,2.92,5.72,-4.62,002509.XSHE,2.15,2.15,1.98,15.98,23.99,83.55,16.45,15.98,3.35,6.15,-3.16,90.56,0.0,,101.09,2.54,15.46,21.99,3.31,21.99,3.31,48.21,-27.22,51.82,-15.17,51.82,-15.17,1,1,1
0,002509.XSHE,2012-10-23,38.91,45.3677,3.72,6.92,-12.54,002509.XSHE,11.34,11.34,10.47,81.82,29.5,80.57,19.59,81.82,3.74,5.47,-1.38,22.83,0.19,,86.7,0.17,0.85,17.37,9.06,17.37,9.06,11.32,29.86,401.39,458.46,401.39,458.46,-1,-1,-1
0,002509.XSHE,2013-04-16,20.73,48.2477,3.45,7.08,-9.2,002509.XSHE,2.37,2.37,2.17,14.36,26.56,81.81,18.86,14.36,4.76,6.48,-2.65,109.92,4.04,,181.16,59.75,328.49,16.06,20.55,16.06,20.55,19.15,16.04,-1.11,-78.84,-1.11,-78.84,1,1,1
0,002509.XSHE,2013-04-16,27.56,27.5982,4.59,9.41,-12.23,002509.XSHE,2.94,2.87,2.69,19.57,31.26,78.07,22.7,19.57,1.1,6.56,-1.09,94.39,3.34,97.71,63.99,-8.44,-38.47,35.39,-0.32,35.39,-0.32,31.6,20.01,36.15,35.82,36.15,35.82,1,1,1
0,002509.XSHE,2013-08-27,24.41,25.5717,4.13,7.75,45.09,002509.XSHE,2.26,2.17,2.05,14.05,25.52,85.11,15.28,14.05,2.86,7.16,-0.9,93.59,2.46,96.18,90.51,-5.39,-36.18,40.81,7.45,40.81,7.45,30.81,-27.66,23.82,-22.85,23.82,-22.85,-1,-1,-1
0,002509.XSHE,2013-10-29,26.76,28.7499,4.48,8.02,-51.47,002509.XSHE,2.34,2.27,2.11,13.83,27.4,85.46,15.26,13.83,2.8,8.32,-0.47,92.27,4.58,97.03,77.18,-11.92,-81.99,37.86,6.78,37.86,6.78,7.39,6.61,-76.7,5.07,-76.7,5.07,-1,1,1
0,002509.XSHE,2014-03-25,44.17,26.3006,3.98,6.79,692.29,002509.XSHE,3.18,3.24,2.89,16.46,24.24,81.31,19.95,16.46,4.35,2.43,-0.55,95.6,6.44,102.0,170.84,30.84,165.03,32.44,15.81,32.44,15.81,40.1,51.37,51.83,37.9,51.83,37.9,-1,-1,-1
0,002509.XSHE,2014-04-22,43.09,43.0868,4.18,6.86,-255.58,002509.XSHE,3.34,3.31,3.02,17.83,32.53,80.0,20.96,17.83,1.02,5.82,-0.3,94.57,4.59,99.17,35.37,-48.43,-242.21,37.54,3.52,37.54,3.52,27.01,8.8,25.3,12.09,25.3,12.09,-1,1,1
0,002509.XSHE,2014-08-26,48.65,51.9731,3.3,7.64,-112.78,002509.XSHE,2.2,2.12,1.94,17.48,30.87,83.1,18.97,17.48,3.64,9.0,-0.13,85.75,10.49,96.4,100.33,3.33,19.71,9.22,-14.68,9.22,-14.68,35.54,-22.8,35.92,-16.31,35.92,-16.31,-1,-1,-1
0,002509.XSHE,2014-10-28,53.79,61.4957,3.84,8.86,13.38,002509.XSHE,2.07,2.06,1.76,14.23,29.89,85.23,15.56,14.23,3.07,8.11,-0.27,94.32,5.09,99.45,58.89,-28.75,-194.71,19.24,16.57,19.24,16.57,21.61,-4.34,22.74,-5.12,22.74,-5.12,-1,-1,-1
0,002509.XSHE,2015-03-24,51.54,61.4957,3.73,8.49,141.22,002509.XSHE,3.25,2.81,2.77,19.42,33.8,81.32,23.48,19.42,2.46,10.85,1.09,79.03,20.32,86.45,161.43,56.28,301.27,20.28,16.81,20.28,16.81,41.6,76.25,41.89,59.42,42.12,59.68,1,1,1
0,002509.XSHE,2015-04-28,46.58,46.5756,3.65,8.07,37.3,002509.XSHE,2.3,2.23,1.9,19.86,35.05,80.84,23.34,19.86,0.94,7.62,2.27,79.25,17.31,96.74,57.43,-18.05,-94.21,1.43,-12.7,1.43,-12.7,12.92,-13.24,13.0,-10.73,13.19,-10.73,1,1,1
0,002509.XSHE,2015-08-25,64.55,66.7318,5.21,11.53,134.27,002509.XSHE,2.08,2.05,1.71,17.05,29.92,84.5,18.81,17.05,3.34,6.56,-0.15,82.02,17.54,98.8,97.9,4.79,30.92,25.27,5.37,25.27,5.37,24.24,-15.07,22.12,-9.56,22.32,-9.56,1,1,1
0,002509.XSHE,2015-10-27,48.85,52.8389,4.13,8.66,-20.35,002509.XSHE,1.97,1.51,1.66,18.0,31.61,83.85,20.35,18.0,5.54,7.49,-1.13,79.09,20.58,76.87,43.73,-21.07,-130.51,-2.72,-9.47,-2.72,-9.47,27.17,-2.09,23.05,-4.4,23.27,-4.38,1,1,1
0,002509.XSHE,2016-04-06,109.26,123.3686,9.44,20.35,-187.5,002509.XSHE,0.31,1.12,0.24,5.14,33.5,95.83,5.57,5.14,2.22,28.28,-1.5,69.31,23.24,366.03,207.49,78.12,1871.38,-18.41,-2.02,-18.41,-2.02,-80.63,-73.16,-78.42,-72.04,-78.08,-71.6,1,1,1
0,002509.XSHE,2016-04-28,82.04,105.8362,7.09,15.28,-140.78,002509.XSHE,1.56,1.54,1.27,20.13,33.94,79.35,21.91,20.13,2.06,6.93,0.17,92.79,5.63,98.51,84.39,-32.39,-156.86,82.82,95.61,82.82,95.61,71.58,668.73,85.31,666.59,85.07,653.57,1,1,1
0,002509.XSHE,2016-08-23,114.18,146.3944,3.7,18.4,-1563.85,002509.XSHE,2.1869,1.9641,1.7236,12.8221,21.7083,87.1769,13.531,12.8221,1.7065,4.5073,-0.0323,85.1057,4.6985,89.8124,31.3239,-8.037,-62.676,286.6116,122.8397,286.6116,122.8397,178.0739,37.6466,190.8237,41.9371,190.4135,41.929,1,1,1
0,002509.XSHE,2016-10-26,101.27,187.6928,4.68,14.45,-296.9,002509.XSHE,2.4442,2.3902,1.8081,19.467,31.5729,78.4782,21.7376,19.467,2.3088,5.2367,1.0394,96.8538,0.971,97.7933,41.2949,13.6454,63.4028,220.5246,-24.9491,220.5246,-24.9491,242.4284,20.569,246.6154,13.9452,245.9954,13.9181,-1,-1,-1
0,002509.XSHE,2017-04-25,73.35,187.6928,4.57,11.38,53.12,002509.XSHE,3.6377,3.6231,2.3937,18.807,30.2862,80.1762,20.2669,18.807,0.7444,4.1357,1.9162,98.3105,2.1974,99.6004,64.9021,-34.9848,-176.479,419.8052,58.8906,419.8052,58.8906,1789.9489,48.1405,1803.158,53.5036,1770.198,53.4966,1,1,1
0,002509.XSHE,2017-04-27,45.82,45.8154,4.57,8.03,53.12,002509.XSHE,1.1959,1.1749,0.7272,14.0512,31.5601,86.4286,14.1903,14.0512,2.9525,7.1928,4.0245,93.6934,4.2725,98.2377,44.6987,-62.0807,-457.4361,19.8119,-54.9128,19.8119,-54.9128,-22.3872,-68.4312,-16.3713,-66.3143,-16.3959,-66.3128,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002510.XSHE,2011-03-25,51.97,57.3747,3.48,5.89,30143.5195,002510.XSHE,3.86,3.86,1.86,11.11,20.24,88.89,11.17,11.11,2.01,3.48,1.27,86.8,0.44,,55.12,-3.28,-29.53,30.93,69.76,30.93,69.76,-20.62,44.08,-10.89,83.24,-10.89,83.24,-1,-1,-1
0,002510.XSHE,2011-04-27,48.37,48.3663,3.07,4.81,5.48,002510.XSHE,1.01,1.01,0.62,8.23,21.94,92.35,7.86,8.23,4.05,8.72,1.15,74.78,1.99,,84.01,-24.35,-318.23,9.04,-44.41,9.04,-44.41,56.67,-60.89,99.58,-58.84,99.58,-58.84,-1,-1,-1
0,002510.XSHE,2011-08-25,37.36,40.3219,2.54,3.94,6.26,002510.XSHE,2.55,2.55,1.62,12.1,19.91,87.06,14.05,12.1,2.04,5.96,-1.58,91.18,7.85,,67.8,21.38,165.26,19.41,71.99,19.41,71.99,36.83,207.66,23.81,152.9,23.88,153.04,-1,-1,-1
0,002510.XSHE,2011-10-26,31.16,36.0381,2.25,3.35,8.05,002510.XSHE,1.0,1.0,0.62,10.1,27.37,89.25,10.87,10.1,5.55,12.12,0.9,83.7,0.91,,152.9,19.06,177.24,-23.7,-52.99,-23.7,-52.99,-36.97,-63.64,-25.13,-60.75,-25.03,-60.72,-1,-1,-1
0,002510.XSHE,2012-03-30,23.78,26.2503,1.64,2.55,6.52,002510.XSHE,4.09,4.09,2.57,12.34,20.76,86.68,13.26,12.34,2.07,3.35,-0.44,93.5,-0.38,,31.24,12.11,90.92,54.35,243.4,54.35,243.4,83.34,319.1,71.34,319.35,71.15,318.34,-1,-1,-1
0,002510.XSHE,2012-04-26,19.13,19.135,1.58,2.17,-4.92,002510.XSHE,1.32,1.32,0.85,12.43,22.66,89.28,11.61,12.43,3.65,9.76,-0.9,73.59,6.08,,103.46,7.12,66.41,-7.94,-66.84,-7.94,-66.84,36.06,-70.98,39.14,-66.58,40.08,-66.31,-1,-1,-1
0,002510.XSHE,2012-08-28,17.55,18.358,1.5,2.11,-6.86,002510.XSHE,1.88,1.88,1.21,9.71,20.17,91.82,8.49,9.71,2.34,6.64,-0.24,80.35,3.07,,82.04,20.89,255.54,-0.61,85.69,-0.61,85.69,-39.95,35.77,-20.25,44.95,-21.62,41.59,-1,-1,-1
0,002510.XSHE,2012-10-26,17.2,16.9125,1.38,1.94,-11.65,002510.XSHE,1.04,1.04,0.64,8.72,25.27,89.68,10.49,8.72,5.1,9.94,-3.11,100.61,1.59,,122.78,23.5,227.64,27.09,-39.89,27.09,-39.89,22.61,-25.76,9.76,-45.97,11.0,-44.37,-1,-1,-1
0,002510.XSHE,2013-03-30,17.02,16.9486,1.33,1.88,-24.85,002510.XSHE,2.83,2.83,1.72,12.92,29.31,85.45,14.15,12.92,4.11,7.39,0.12,92.19,-2.49,,62.54,6.64,45.65,-29.75,89.81,-29.75,89.81,-25.05,156.21,-26.41,181.15,-26.56,176.78,-1,-1,-1
0,002510.XSHE,2013-04-26,19.87,22.78,1.56,2.2,-29.01,002510.XSHE,0.72,0.67,0.39,6.26,27.28,93.02,6.63,6.26,3.94,14.18,2.29,98.0,-5.02,93.36,147.5,35.18,503.72,12.62,-46.84,12.62,-46.84,-35.72,-75.11,-43.33,-74.26,-42.94,-73.83,-1,-1,-1
0,002510.XSHE,2013-08-27,19.17,17.6415,1.2,1.91,20.11,002510.XSHE,1.99,1.96,1.05,9.97,23.65,90.22,10.12,9.97,2.96,8.65,0.31,94.85,3.32,98.35,107.97,15.41,157.58,5.63,74.16,5.63,74.16,25.91,165.95,8.55,177.63,11.02,175.47,-1,-1,-1
0,002510.XSHE,2013-10-26,23.74,22.5304,1.51,2.4,34.49,002510.XSHE,1.45,1.41,0.76,8.22,25.54,91.12,8.52,8.22,3.94,10.04,0.35,100.51,-4.12,97.25,75.66,-19.92,-224.22,55.69,-11.4,55.69,-11.4,26.51,-25.4,46.75,-26.96,46.6,-26.54,1,1,1
0,002510.XSHE,2014-03-28,22.64,23.0297,1.48,2.24,-78.97,002510.XSHE,4.15,3.78,2.24,13.61,30.63,86.31,14.89,13.61,5.39,6.23,0.78,84.3,7.39,91.14,71.97,10.41,76.04,47.41,79.71,47.41,79.71,55.11,214.14,55.26,197.45,54.68,192.05,1,1,1
0,002510.XSHE,2014-04-29,24.27,24.2656,1.91,2.55,-27.73,002510.XSHE,0.95,0.88,0.49,5.97,24.08,93.14,6.55,5.97,3.97,12.47,0.54,95.66,-4.29,91.81,85.08,-21.2,-309.09,48.62,-46.41,48.62,-46.41,46.97,-76.42,41.82,-76.49,40.82,-76.17,1,1,1
0,002510.XSHE,2014-08-28,27.49,28.447,2.22,2.8,-24.39,002510.XSHE,3.55,3.52,1.8,16.7,35.54,80.01,19.66,16.7,2.52,10.58,0.75,100.52,-1.67,99.03,90.81,7.09,35.46,14.84,34.57,14.84,34.57,123.13,303.77,92.22,276.29,91.41,274.43,1,1,1
0,002510.XSHE,2014-10-25,30.08,37.6158,2.89,3.57,-44.99,002510.XSHE,1.63,1.46,0.8,9.09,26.9,92.31,10.15,9.09,3.7,10.99,1.79,68.72,21.94,89.67,101.65,1.19,15.48,9.25,-15.71,9.25,-15.71,30.13,-56.49,20.71,-54.13,20.36,-53.81,-1,-1,-1
0,002510.XSHE,2015-03-28,23.02,29.5889,2.17,2.76,-71.4,002510.XSHE,4.42,4.27,2.17,11.11,29.67,86.25,13.48,11.11,3.19,7.87,0.86,100.08,-1.99,96.77,56.22,3.69,26.87,38.38,127.63,38.38,127.63,25.24,202.33,13.01,178.48,14.37,177.51,-1,1,1
0,002510.XSHE,2015-04-29,30.56,30.5629,3.02,3.42,-465.06,002510.XSHE,1.06,1.02,0.5,5.87,24.71,95.75,6.73,5.87,3.64,13.18,1.74,60.32,35.1,95.58,101.31,-7.15,-168.07,24.21,-51.9,24.21,-51.9,27.56,-75.98,22.14,-74.59,20.92,-74.81,1,1,1
0,002510.XSHE,2015-08-29,37.02,37.7091,3.68,4.05,-69.91,002510.XSHE,3.78,3.61,1.76,11.79,23.92,90.24,11.99,11.79,3.66,6.71,0.26,78.16,17.9,95.43,66.19,8.03,82.32,63.58,77.24,63.58,77.24,-0.25,215.75,15.56,256.02,15.37,257.25,1,1,1
0,002510.XSHE,2015-10-29,23.84,25.4938,2.49,2.41,-168.71,002510.XSHE,1.46,1.42,0.68,9.4,33.18,90.32,12.76,9.4,5.42,15.1,-0.15,72.47,23.04,97.22,129.87,9.25,95.56,-4.91,-51.0,-4.91,-51.0,19.57,-47.85,-1.63,-60.96,-2.49,-60.96,1,1,1
0,002510.XSHE,2016-03-29,41.14,43.8414,4.21,4.18,1823.4399,002510.XSHE,3.34,3.28,1.65,8.61,23.75,90.92,9.38,8.61,1.36,8.12,0.31,93.75,3.11,98.29,35.37,3.95,43.47,9.4,161.87,9.4,161.87,-23.88,92.47,-15.28,139.84,-18.63,131.6,1,1,1
