,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300225.XSHE,2012-07-25,28.13,23.5419,1.67,2.35,3.86,300225.XSHE,2.3,2.3,2.03,12.52,26.4,87.82,12.18,12.52,5.01,11.28,-1.6,89.35,0.0,,143.18,33.4,274.25,-1.87,0.91,-1.87,0.91,45.12,2.24,18.88,24.31,18.88,24.31,-1,-1,-1
0,300225.XSHE,2012-10-24,21.52,19.0935,1.39,1.92,-7.31,300225.XSHE,2.13,2.13,1.88,12.16,28.29,85.79,14.21,12.16,5.74,9.5,-1.59,98.92,0.0,,104.91,11.48,80.81,4.07,-3.53,4.07,-3.53,155.15,12.56,156.93,-6.34,156.93,-6.34,-1,-1,-1
0,300225.XSHE,2013-03-12,19.28,20.5966,1.44,2.05,-10.55,300225.XSHE,1.81,1.81,1.58,9.03,28.45,89.63,10.37,9.03,5.15,13.79,-1.29,98.52,0.0,,105.67,18.79,181.17,8.66,15.39,8.66,15.39,29.54,-15.76,26.2,-14.27,26.2,-14.27,-1,-1,-1
0,300225.XSHE,2013-04-16,20.02,20.024,1.57,2.18,-29.39,300225.XSHE,2.08,2.11,1.78,11.73,30.36,85.91,14.09,11.73,6.26,10.46,-1.34,101.18,0.0,101.2,112.3,13.55,96.16,2.38,-8.86,2.38,-8.86,19.99,23.78,18.08,18.3,18.08,18.3,-1,1,1
0,300225.XSHE,2013-08-01,16.2,16.8673,1.3,1.83,-15.94,300225.XSHE,3.61,3.36,3.03,14.8,28.52,84.61,15.39,14.8,4.95,8.6,-0.88,92.84,0.0,93.18,93.91,2.76,17.92,39.08,37.09,39.08,37.09,75.83,49.81,64.29,72.96,64.29,72.96,-1,-1,-1
0,300225.XSHE,2013-10-24,21.41,26.1726,1.97,2.59,-39.31,300225.XSHE,2.44,2.33,2.08,11.65,30.38,86.05,13.95,11.65,5.6,11.26,-0.87,95.52,0.0,95.22,111.32,3.3,23.67,25.47,-12.97,25.47,-12.97,23.18,-21.15,20.21,-31.47,20.21,-31.47,1,1,1
0,300225.XSHE,2014-03-21,26.68,34.0408,2.51,3.2,-30.68,300225.XSHE,2.32,2.14,1.88,9.33,27.83,90.56,9.44,9.33,7.43,9.64,0.13,91.67,0.0,92.18,104.96,6.24,66.11,30.42,19.94,30.42,19.94,18.74,-18.8,34.73,-3.91,34.73,-3.91,-1,-1,-1
0,300225.XSHE,2014-04-24,27.01,27.0095,2.63,3.2,-40.16,300225.XSHE,2.32,2.03,1.78,11.47,29.54,88.36,11.64,11.47,7.18,11.13,-1.28,87.67,0.0,87.87,124.48,27.45,235.71,21.19,-15.31,21.19,-15.31,0.18,4.44,18.56,4.1,18.56,4.1,-1,1,1
0,300225.XSHE,2014-08-12,29.86,30.9574,2.91,3.52,-104.26,300225.XSHE,3.71,3.53,2.86,14.07,29.35,84.19,15.81,14.07,5.12,7.55,-0.53,95.24,0.0,95.23,85.61,-1.84,-11.64,17.61,33.04,17.61,33.04,20.78,80.61,11.88,63.22,11.88,63.22,1,1,1
0,300225.XSHE,2014-10-25,33.71,36.3141,3.51,3.95,-225.26,300225.XSHE,2.29,2.25,1.79,11.3,28.8,86.88,13.12,11.3,5.18,11.69,-1.39,98.23,0.0,98.22,140.92,18.13,138.23,2.47,-24.17,2.47,-24.17,-3.64,-37.09,-0.61,-39.12,-0.61,-39.12,-1,-1,-1
0,300225.XSHE,2015-03-18,31.71,34.1227,3.2,3.69,-130.74,300225.XSHE,3.07,2.63,2.38,13.23,28.27,87.84,12.79,13.23,4.93,10.54,-0.43,80.83,4.22,85.55,107.88,14.65,120.48,-0.55,16.4,-0.55,16.4,34.74,13.54,40.98,36.3,40.98,36.3,-1,-1,-1
0,300225.XSHE,2015-04-25,44.27,44.2713,4.75,5.6,-296.83,300225.XSHE,2.0,1.95,1.59,11.08,30.78,87.12,12.88,11.08,5.61,11.8,-0.77,97.57,0.0,97.54,124.06,-1.04,-8.1,-4.71,-18.86,-4.71,-18.86,5.4,-18.3,-7.95,-32.03,-7.95,-32.03,1,1,1
0,300225.XSHE,2015-08-20,50.32,49.5172,5.46,6.33,-77.76,300225.XSHE,2.23,2.17,1.65,9.27,27.96,90.74,9.57,9.27,6.87,11.6,-0.54,94.02,3.12,97.49,102.25,6.82,73.7,-11.76,23.2,-11.76,23.2,-46.61,-8.51,-41.88,3.06,-38.15,9.66,-1,1,1
0,300225.XSHE,2015-10-24,37.06,31.8325,3.51,4.22,-17.27,300225.XSHE,1.52,1.47,1.05,6.31,25.69,93.09,6.91,6.31,5.58,12.08,-0.08,95.97,0.0,96.56,95.91,1.01,14.66,9.64,-5.78,9.64,-5.78,-42.25,-31.95,-38.81,-35.91,-30.15,-31.24,1,1,1
0,300225.XSHE,2016-03-17,60.44,48.2846,5.24,6.26,-31.7,300225.XSHE,2.82,2.53,1.85,9.42,29.47,92.42,9.08,9.42,6.12,11.55,-0.05,72.62,14.28,89.71,92.38,11.2,147.65,14.13,21.17,14.13,21.17,-19.04,59.18,-18.71,81.06,-3.66,87.99,-1,-1,-1
0,300225.XSHE,2016-04-27,48.84,48.8408,4.07,4.81,-90.54,300225.XSHE,2.04,2.0,1.45,9.69,31.12,89.0,11.01,9.69,6.55,12.67,-0.13,97.99,0.1,98.27,120.47,6.33,57.52,11.21,-20.93,11.21,-20.93,-4.92,-4.05,-2.74,-18.67,5.48,-25.59,-1,-1,-1
0,300225.XSHE,2016-08-25,47.75,48.3653,3.95,4.66,-32.94,300225.XSHE,2.6092,2.5574,1.9185,10.1183,29.4371,89.3776,10.6977,10.1183,5.2996,11.3214,-0.09,97.089,0.6878,98.0142,97.3782,11.8657,111.7038,15.6681,28.1395,15.6681,28.1395,29.3513,24.4688,26.2414,33.7595,23.7206,28.6352,1,1,1
0,300225.XSHE,2016-10-26,54.53,58.5546,4.84,5.43,166.47,300225.XSHE,1.2556,1.2334,0.9214,5.7127,26.7425,93.7275,6.4977,5.7127,7.1037,12.5667,-0.1391,94.7208,3.4004,98.2344,122.5219,9.2624,147.6671,3.0408,-16.0682,3.0408,-16.0682,-3.0897,-49.0204,-6.6614,-52.6127,-13.4171,-51.883,1,1,1
0,300225.XSHE,2017-03-23,69.09,72.5479,5.92,6.68,85.67,300225.XSHE,2.39,2.4125,1.1584,5.3055,29.6421,91.2194,9.7544,5.3055,6.0005,8.3448,-0.133,90.7934,10.0699,100.9394,110.9758,15.9234,181.3484,18.4495,39.2899,18.4495,39.2899,27.307,109.1037,-33.313,29.3614,-10.7491,93.78,-1,1,1
0,300225.XSHE,2017-04-27,94.62,94.6231,7.65,8.41,99.94,300225.XSHE,1.2263,1.1588,0.9074,6.1302,24.6555,93.1229,6.9053,6.1302,6.5791,11.3315,-0.2646,93.9736,0.3864,94.4995,115.3129,15.9736,232.2736,6.2429,-29.0797,6.2429,-29.0797,-33.3848,-49.7941,-32.8091,-18.0556,-37.3494,-47.7654,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300226.XSHE,2011-08-10,38.26,38.2804,3.37,6.12,19.16,300226.XSHE,3.79,3.79,2.54,15.95,78.96,82.83,17.17,15.95,33.31,22.18,0.82,72.47,0.0,,118.09,23.3,135.72,23.97,12.29,23.97,12.29,57.26,-1.59,78.13,6.45,76.13,6.41,1,1,1
0,300226.XSHE,2011-10-20,35.57,39.9409,3.44,6.05,4.19,300226.XSHE,3.18,3.18,1.96,11.87,74.84,84.38,15.62,11.87,33.02,23.04,-1.68,98.71,0.0,,108.75,11.01,70.52,37.63,14.42,37.63,14.42,87.73,4.06,66.79,-14.87,63.8,-14.72,1,1,1
0,300226.XSHE,2012-03-28,35.53,43.2322,3.72,6.04,3.59,300226.XSHE,8.11,8.11,5.05,9.2,21.97,92.97,7.03,9.2,7.48,5.82,0.26,77.93,0.0,,66.61,-72.01,-1024.99,329.92,273.46,329.92,273.46,55.08,68.01,63.93,189.63,50.48,165.86,-1,-1,-1
0,300226.XSHE,2012-04-25,31.05,31.0452,3.63,3.43,6.88,300226.XSHE,2.35,2.35,1.43,5.25,28.64,93.81,6.19,5.25,13.0,7.75,0.36,97.82,0.0,,134.64,2.71,43.74,273.11,-22.25,273.11,-22.25,17.9,-31.48,16.39,-55.65,9.3,-54.7,-1,-1,-1
0,300226.XSHE,2012-08-23,28.47,28.9644,3.31,2.4,9.21,300226.XSHE,3.02,3.02,1.81,4.74,17.95,94.51,5.48,4.74,7.24,4.96,-0.44,96.2,-0.22,,145.36,-5.36,-97.69,386.33,46.37,386.33,46.37,55.08,29.44,44.45,32.12,33.47,29.93,1,1,1
0,300226.XSHE,2012-10-24,31.82,34.4716,3.87,2.04,-9.6,300226.XSHE,1.27,1.27,0.84,2.26,16.76,97.22,2.78,2.26,8.35,5.05,-0.01,99.16,-0.03,,100.69,32.13,1157.14,315.08,-2.34,315.08,-2.34,-26.21,-50.49,-20.95,-53.41,-33.88,-57.75,-1,-1,-1
0,300226.XSHE,2013-04-12,26.35,27.039,2.89,1.27,-7.54,300226.XSHE,3.73,3.73,2.26,4.12,11.03,97.64,2.3,4.12,4.45,3.79,-0.03,49.77,-1.41,,72.05,-25.29,-1069.5601,63.58,47.18,63.58,47.18,-46.52,21.78,-26.86,167.97,-25.39,199.98,1,1,1
0,300226.XSHE,2013-04-23,25.82,29.0405,2.83,1.24,-7.39,300226.XSHE,0.86,0.81,0.56,1.45,14.21,98.19,1.76,1.45,7.52,4.4,0.18,97.92,-2.63,93.74,127.6,-2.4,-132.44,65.86,-21.16,65.86,-21.16,-52.75,-39.46,-54.13,-72.19,-60.17,-75.81,1,1,1
0,300226.XSHE,2013-08-23,40.94,35.4611,3.43,1.18,-10.0,300226.XSHE,2.18,2.11,1.29,2.39,10.87,97.07,2.91,2.39,4.53,3.09,0.07,98.3,-0.76,97.12,93.8,33.3,1135.84,57.68,39.15,57.68,39.15,-16.22,129.49,-20.48,129.05,-21.97,154.51,-1,-1,-1
0,300226.XSHE,2013-10-23,179.78,144.2948,13.59,4.26,258.05,300226.XSHE,1.56,1.5,0.89,2.1,14.41,97.5,2.46,2.1,7.12,4.23,0.26,98.16,-1.74,96.05,90.05,-54.63,-2181.05,28.69,-20.29,28.69,-20.29,14.06,-32.59,19.45,-30.02,33.44,-27.74,-1,1,1
0,300226.XSHE,2014-04-18,149.28,125.9177,11.71,3.53,-37.32,300226.XSHE,1.29,-0.6,0.69,0.8,5.85,100.07,-0.25,0.8,2.93,2.58,0.23,-6.12,-17.37,-46.84,140.25,7.51,-11361.5303,87.88,114.87,87.88,114.87,-120.74,-122.14,-63.42,-17.93,-63.1,-17.04,-1,-1,-1
0,300226.XSHE,2014-04-25,203.91,280.8976,15.81,4.82,-50.98,300226.XSHE,0.02,-0.46,-0.05,-0.13,10.86,100.55,-0.67,-0.13,6.23,4.24,0.74,727.49,158.91,-2614.1399,120.97,-15.03,2735.98,37.77,-42.19,37.77,-42.19,-152.29,-52.64,-111.92,-109.06,-97.84,-98.58,-1,1,1
0,300226.XSHE,2014-08-06,313.45,269.0703,15.48,3.51,27.58,300226.XSHE,0.19,0.09,-0.22,-0.4,8.23,100.23,-0.28,-0.4,4.54,2.99,0.7,114.88,29.72,45.63,145.35,-24.17,10731.3496,50.57,52.07,50.57,52.07,-114.68,35.59,-124.97,-379.73,-90.78,986.52,1,1,1
0,300226.XSHE,2014-10-24,719.29,376.9441,18.89,4.43,-198.12,300226.XSHE,1.37,1.21,0.11,0.08,2.77,99.88,0.09,0.08,1.32,1.1,0.19,89.77,-22.69,88.31,120.3,-6.24,-5217.3901,519.44,227.91,519.44,227.91,-77.5,203.34,-77.76,162.33,-3.67,654.63,1,1,1
0,300226.XSHE,2015-02-28,848.13,436.1916,21.24,2.8,43.87,300226.XSHE,3.02,1.75,1.22,0.3,1.37,99.91,0.09,0.3,0.81,0.43,0.03,40.72,-1.14,58.0,112.13,-2.67,-3003.9299,667.34,166.17,667.34,166.17,361.45,157.34,189.8,969.25,160.93,124.69,-1,-1,-1
0,300226.XSHE,2015-04-23,965.46,965.4594,42.12,2.4,-498.71,300226.XSHE,-2.97,-3.64,-1.33,-0.89,1.0,101.09,-0.99,-0.89,1.26,0.7,0.13,123.1,-11.42,,112.3,-6.81,622.33,807.08,-31.66,807.08,-31.66,-1245.39,-885.44,-6358.3901,-302.0,-19331.2207,-204.39,1,1,1
0,300226.XSHE,2015-08-26,2207.6599,672.9967,57.8,1.2,211.41,300226.XSHE,-28.96,-29.03,-10.27,-3.73,-2.34,103.71,-3.73,-3.73,0.66,0.34,0.1,99.5,0.62,,109.87,-4.07,109.55,942.37,74.76,942.37,74.76,-13627.8799,-557.2,-9716.5,-629.18,-13166.5,-638.22,1,1,1
0,300226.XSHE,2015-10-27,-90.89,439.8573,37.78,0.53,33.31,300226.XSHE,-25.58,-25.64,-5.47,-1.85,-0.68,101.84,-1.84,-1.85,0.77,0.32,0.06,100.29,-0.12,,121.06,5.98,-324.82,230.91,4.1,230.91,4.1,-6906.8999,48.76,-8226.7598,48.4,-1457.62,21.59,-1,-1,-1
0,300226.XSHE,2016-04-26,-46.1,421.2461,54.87,0.4,45.86,300226.XSHE,-25.5,-26.16,-5.34,-1.46,-0.01,101.37,-1.43,-1.46,0.81,0.41,0.09,97.83,4.45,,125.07,-0.92,67.24,30.37,4.86,30.37,4.86,-2255.55,18.51,-730.98,16.98,-633.73,11.66,-1,1,1
0,300226.XSHE,2016-04-26,-41.66,-28.5477,49.59,0.36,41.45,300226.XSHE,1.83,0.95,0.21,0.1,0.98,99.86,0.08,0.1,0.52,0.44,0.01,111.62,-44.7,52.05,128.83,-0.79,-558.75,81.05,-5.09,81.05,-5.09,115.48,105.64,119.24,106.16,131.05,106.07,-1,1,1
0,300226.XSHE,2016-08-19,-33.69,-28.5477,21.68,0.33,15.52,300226.XSHE,2.5562,2.3347,0.3592,0.1096,0.693,99.9043,0.0995,0.1096,0.2875,0.2544,-0.0014,88.5696,3.5132,91.3329,111.6652,-1.7272,-1805.516,86.444,79.9614,86.444,79.9614,104.9658,110.8145,105.4731,107.3807,109.9695,137.0447,-1,-1,-1
0,300226.XSHE,2016-10-21,-63.72,-32.5643,21.18,0.28,27.92,300226.XSHE,0.556,0.2963,0.102,0.035,0.6977,99.9738,0.0206,0.035,0.3588,0.3208,-0.0075,72.1892,-15.5733,53.295,131.2574,-2.8722,-10945.5879,69.4225,-5.4052,69.4225,-5.4052,101.8968,-80.4265,103.2062,-69.7723,103.2326,-74.5771,-1,-1,-1
0,300226.XSHE,2017-03-31,-127.94,-25.7382,13.18,0.19,-66.07,300226.XSHE,1.2326,1.2703,0.1719,0.0575,0.7071,99.9282,0.0648,0.0575,0.291,0.2753,0.0035,113.7496,-11.0635,103.0629,123.9586,-1.7069,-2378.0063,128.7021,41.556,128.7021,41.556,110.3743,345.7054,108.9773,132.4524,109.1698,150.58,-1,1,1
0,300226.XSHE,2017-04-25,277.48,277.4755,12.29,0.15,-37.11,300226.XSHE,1.1676,0.9933,0.123,0.0579,0.6523,99.9214,0.0562,0.0579,0.3008,0.2627,0.052,122.7192,-34.9062,85.0699,119.6219,-1.704,-2168.0444,127.6504,-5.53,127.6504,-5.53,50.8034,-18.0036,38.6209,-4.8692,45.8108,-3.442,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300227.XSHE,2011-07-26,46.91,50.9124,3.57,8.81,-2701.1001,300227.XSHE,3.2,3.2,2.61,21.4,54.67,75.87,24.13,21.4,15.12,12.44,2.15,98.83,0.0,,99.4,9.19,38.09,20.92,21.53,20.92,21.53,20.93,33.89,11.63,39.68,12.85,40.44,1,1,1
0,300227.XSHE,2011-10-20,47.3,52.9425,3.68,8.73,5.47,300227.XSHE,1.25,1.25,1.21,10.7,48.61,87.13,12.87,10.7,17.9,15.11,1.52,96.27,0.0,,120.06,12.17,94.56,5.67,-10.15,5.67,-10.15,-34.27,-52.1,-33.36,-55.07,-44.42,-60.77,1,1,1
0,300227.XSHE,2012-03-24,48.57,49.8168,3.47,8.11,6.67,300227.XSHE,4.05,4.05,3.45,26.4,60.64,71.21,28.79,26.4,16.58,18.82,-6.09,89.22,0.0,,105.12,52.43,182.09,3.02,16.48,3.02,16.48,-3.19,160.66,0.22,187.33,-2.2,231.27,-1,-1,-1
0,300227.XSHE,2012-04-26,41.54,41.5409,2.86,6.82,5.97,300227.XSHE,1.22,1.22,1.17,15.0,51.68,82.1,17.9,15.0,19.31,15.1,-1.44,97.31,0.0,,115.17,9.45,52.8,8.26,-14.88,8.26,-14.88,-11.53,-47.08,-12.77,-51.63,-14.82,-53.33,1,1,1
0,300227.XSHE,2012-08-04,41.4,40.115,2.73,6.47,6.09,300227.XSHE,2.37,2.37,2.1,19.32,47.81,79.17,20.83,19.32,15.26,11.67,-0.97,90.78,0.0,,93.42,27.27,130.95,25.87,41.3,25.87,41.3,8.62,64.39,13.66,81.99,17.94,94.44,1,1,1
0,300227.XSHE,2012-10-26,51.23,52.346,3.55,7.91,-15.29,300227.XSHE,1.01,1.01,1.0,9.14,44.85,88.54,11.46,9.14,18.82,14.13,-0.38,98.33,0.0,,97.53,16.83,146.88,42.74,1.88,42.74,1.88,27.09,-43.95,21.92,-51.8,27.09,-57.72,-1,1,1
0,300227.XSHE,2013-03-16,45.68,48.1,3.21,6.65,-18.26,300227.XSHE,2.85,2.85,2.48,23.02,65.7,75.52,24.48,23.02,17.08,20.33,0.94,84.75,0.0,,95.14,16.08,65.68,20.26,-1.87,20.26,-1.87,2.23,109.67,4.84,147.06,10.18,187.19,1,1,1
0,300227.XSHE,2013-04-25,53.43,53.4312,3.89,7.7,-24.71,300227.XSHE,0.98,0.85,0.91,10.95,47.48,87.8,12.2,10.95,19.54,14.48,0.25,88.27,0.0,86.66,143.98,27.17,222.61,13.53,-19.64,13.53,-19.64,-22.6,-59.93,-17.16,-61.78,-16.98,-64.84,1,1,1
0,300227.XSHE,2013-08-03,78.27,76.0981,5.49,10.69,-45.12,300227.XSHE,2.03,1.99,1.77,16.44,54.17,81.34,18.66,16.44,19.42,14.58,0.82,97.88,0.0,97.83,100.24,17.35,92.99,5.38,31.16,5.38,31.16,-5.59,100.51,-10.35,96.96,-11.77,106.64,1,1,1
0,300227.XSHE,2013-10-25,119.33,111.5642,7.92,15.45,-43.54,300227.XSHE,1.65,1.04,1.39,13.79,53.93,88.28,11.72,13.79,19.89,18.95,2.49,68.73,0.0,62.78,104.57,11.67,99.63,1.12,-2.24,1.12,-2.24,3.4,-38.62,52.56,-17.97,71.5,-17.82,-1,1,1
0,300227.XSHE,2014-03-08,84.41,87.0108,6.12,12.02,-80.9,300227.XSHE,0.98,0.81,0.83,7.63,54.28,91.65,8.35,7.63,17.29,23.11,3.17,85.41,0.0,82.65,66.65,17.0,203.62,14.97,11.58,14.97,11.58,-60.78,-20.47,-61.88,-38.27,-64.53,-40.6,-1,-1,-1
0,300227.XSHE,2014-04-18,103.74,103.7387,5.67,10.79,-52.09,300227.XSHE,0.68,0.28,0.56,6.25,42.57,96.0,4.0,6.25,17.0,18.46,2.49,51.13,0.0,40.54,129.65,31.31,782.13,26.29,-11.73,26.29,-11.73,-58.58,-57.68,-27.91,-27.71,-28.0,-28.63,-1,1,1
0,300227.XSHE,2014-08-02,129.85,123.5481,6.06,12.21,-49.11,300227.XSHE,2.57,2.57,2.11,16.52,52.21,80.88,19.12,16.52,17.96,11.66,2.62,99.95,0.0,100.02,91.45,15.25,79.73,44.37,49.93,44.37,49.93,47.97,616.24,45.05,296.26,38.3,296.92,-1,1,1
0,300227.XSHE,2014-10-27,183.47,199.7195,9.58,17.78,-1020.23,300227.XSHE,2.31,2.31,1.73,13.38,49.46,83.99,16.01,13.38,16.36,14.18,2.02,100.15,0.0,100.36,95.58,8.76,54.73,50.88,2.18,50.88,2.18,106.17,-14.47,46.32,-17.25,52.99,-9.09,-1,-1,-1
0,300227.XSHE,2015-03-07,112.92,140.5177,7.25,11.26,-65.03,300227.XSHE,2.4,2.44,1.28,9.01,47.19,89.16,10.84,9.01,14.31,18.09,2.32,102.58,0.0,101.94,99.29,34.08,314.32,54.92,14.56,54.92,14.56,101.13,-22.42,82.98,-22.81,157.74,0.08,1,1,1
0,300227.XSHE,2015-04-27,133.86,133.8632,10.43,14.55,-99.03,300227.XSHE,0.61,0.25,0.3,3.45,40.95,97.98,2.02,3.45,18.46,17.47,2.3,39.17,0.0,40.36,141.08,38.21,1895.28,14.57,-34.72,14.57,-34.72,-42.31,-87.86,-36.77,-75.02,-5.06,-73.71,1,1,1
0,300227.XSHE,2015-08-07,162.07,161.3936,11.54,17.11,-159.02,300227.XSHE,8.17,1.97,5.05,54.41,42.36,92.27,55.49,54.41,15.26,15.88,2.73,13.65,84.38,24.08,101.89,35.66,461.48,-16.47,9.31,-16.47,9.31,142.38,2909.02,175.19,1624.53,235.32,1301.83,1,1,1
0,300227.XSHE,2015-10-28,77.65,136.8285,9.78,15.14,-95.78,300227.XSHE,1.83,1.81,1.11,11.44,47.57,86.87,13.13,11.44,15.16,16.0,2.44,98.01,0.0,98.58,104.25,20.17,153.55,-11.4,8.38,-11.4,8.38,-27.3,-74.35,-24.23,-77.22,-16.42,-77.34,1,1,1
0,300227.XSHE,2016-02-06,112.3,185.0292,13.52,21.97,156.0,300227.XSHE,-3.53,-3.74,-2.34,-22.47,27.5,121.73,-21.73,-22.47,17.29,21.61,2.35,102.96,0.0,,94.74,5.42,-24.95,-19.18,4.51,-19.18,4.51,-261.99,-272.88,-301.51,-305.3,-256.75,-287.71,-1,-1,-1
0,300227.XSHE,2016-04-19,121.83,121.8337,8.57,14.11,-535.45,300227.XSHE,-1.03,-1.13,-0.73,-9.34,34.04,109.5,-9.5,-9.34,20.53,19.63,2.48,111.48,0.0,,128.89,32.33,-340.39,-5.54,-23.7,-5.54,-23.7,-545.07,66.65,-355.82,68.28,-277.23,70.27,-1,-1,-1
0,300227.XSHE,2016-08-27,163.66,126.5687,9.0,14.84,1477.41,300227.XSHE,1.1369,0.8816,0.5898,5.8575,44.9982,94.7553,5.2447,5.8575,18.7918,17.1322,2.5683,74.5338,,77.5441,81.7371,-14.5949,-278.2802,13.4422,31.2777,13.4422,31.2777,-89.2781,172.4876,-87.7886,182.321,-85.9948,210.7738,1,1,1
0,300227.XSHE,2016-10-29,-596.63,126.5687,8.93,14.37,-809.51,300227.XSHE,2.8506,2.7093,1.5519,10.3502,39.6668,87.8661,12.1339,10.3502,12.7088,11.965,2.1164,94.9878,,95.0416,64.4433,1.2453,10.2631,65.4796,58.0893,65.4796,58.0893,52.8737,265.7501,49.737,179.3466,57.8468,155.38,-1,-1,-1
0,300227.XSHE,2017-03-25,-2111.1101,130.7353,8.97,12.7,-64.73,300227.XSHE,1.317,0.3719,0.6418,4.1555,41.0975,99.2964,0.5735,4.1555,14.828,19.1083,1.6781,14.8453,,28.2381,77.9119,16.1003,2288.2427,69.9608,7.3373,69.9608,7.3373,104.4859,-94.9271,131.431,-56.9058,139.6686,-52.8273,-1,-1,-1
0,300227.XSHE,2017-04-20,195.05,195.052,8.17,10.1,1749.8101,300227.XSHE,1.1527,1.0536,0.5559,4.8393,41.9102,94.1675,5.8325,4.8393,16.5615,15.5041,2.4375,90.7806,,91.4007,118.9894,30.3823,520.9149,66.0548,-25.4569,66.0548,-25.4569,201.9667,658.1441,186.0281,-13.1906,218.2724,-11.3725,-1,-1,-1
0,300227.XSHE,2017-08-19,132.8306,200.712,5.0244,9.4538,501.9993,300227.XSHE,1.843,1.5626,1.1242,8.6602,44.9522,91.5711,8.4289,8.6602,13.2023,19.9909,2.1573,83.8537,,84.7852,93.5864,7.5358,89.4041,71.3695,35.4794,71.3695,35.4794,175.4146,95.7909,153.3672,142.4493,130.0062,115.4236,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300228.XSHE,2011-08-02,41.7,50.2888,3.87,4.15,361.18,300228.XSHE,3.95,3.95,1.79,10.49,29.92,87.26,12.74,10.49,3.59,11.65,2.33,97.29,0.0,,136.23,-34.58,-271.43,27.71,-2.89,27.71,-2.89,18.1,4.4,4.4,8.57,-4.17,2.13,1,1,1
0,300228.XSHE,2011-10-25,47.0,55.9832,4.17,4.34,12.87,300228.XSHE,5.11,5.11,2.37,9.46,31.91,88.92,11.08,9.46,3.6,14.28,1.78,88.25,0.0,,84.08,-48.29,-435.92,111.61,49.79,111.61,49.79,103.3,30.25,105.16,35.12,88.49,32.7,1,1,1
0,300228.XSHE,2012-04-10,42.91,60.1986,4.48,3.82,50.24,300228.XSHE,4.7,4.7,1.98,8.98,29.21,94.51,5.89,8.98,5.52,16.68,1.74,81.81,5.93,,151.54,22.96,418.4,66.49,-6.92,66.49,-6.92,-7.02,-50.54,51.64,-11.63,52.34,-5.62,-1,1,1
