,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300490.XSHE,2016-04-08,28.35,29.6926,3.85,3.22,18.34,300490.XSHE,3.2,2.65,1.65,10.71,38.37,90.81,9.71,10.71,12.93,13.49,-0.01,74.35,4.18,83.04,97.49,22.29,242.58,,31.49,,31.49,,307.32,,67.71,,67.71,1,1,1
0,300490.XSHE,2016-04-22,88.57,90.4305,12.02,10.04,57.29,300490.XSHE,1.55,1.32,0.89,7.91,38.72,92.3,7.85,7.91,14.06,14.84,-0.84,84.93,1.58,85.47,71.52,-43.18,-560.49,28.76,-16.29,28.76,-16.29,8.06,-32.32,-4.13,-38.14,-4.13,-38.14,1,1,1
0,300490.XSHE,2016-08-16,129.33,128.2702,10.35,13.07,116.69,300490.XSHE,2.1,1.6445,1.2493,10.0724,36.0751,94.589,6.4266,10.0724,12.4641,14.6037,-0.1288,47.5004,8.916,78.3113,83.1859,1.2572,23.2335,9.0544,6.7678,9.0544,6.7678,-35.6557,-12.5726,-16.8505,35.8834,-16.8505,35.8834,-1,-1,-1
0,300490.XSHE,2016-10-27,108.95,102.3508,8.38,10.21,-1067.34,300490.XSHE,1.3315,1.0375,0.798,6.5659,31.2188,100.5284,0.2654,6.5659,14.0311,14.9953,-0.1809,-7.2447,10.8828,77.9239,90.6775,-5.4966,1040.1462,14.2139,-2.815,14.2139,-2.815,-90.3285,-95.987,-10.69,-36.6481,-10.69,-36.6481,-1,-1,-1
0,300490.XSHE,2017-04-18,120.21,110.5778,8.93,10.7,-137.8,300490.XSHE,3.6008,2.5351,2.7633,14.3209,36.7122,92.0128,8.42,14.3209,11.9731,12.9219,-0.1752,60.7342,3.2907,70.4044,85.6791,6.1331,76.7865,36.952,57.6734,36.952,57.6734,18.7893,4902.8149,83.137,243.9029,47.6307,177.2276,-1,1,1
0,300490.XSHE,2017-04-26,101.94,101.9412,8.93,9.73,-137.8,300490.XSHE,1.1765,1.0271,0.7043,6.0928,39.7916,94.6525,5.5436,6.0928,13.1934,18.6398,,73.7638,2.7061,87.3003,91.1982,-40.1456,-750.7424,-3.4742,-41.0009,-3.4742,-41.0009,-31.8191,-61.1554,-25.6889,-74.899,-20.1496,-66.5409,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300491.XSHE,2016-03-22,29.88,32.4072,6.05,7.58,-216.94,300491.XSHE,5.72,5.6,4.24,20.48,48.21,85.28,14.72,20.48,10.31,22.77,-0.14,66.45,0.0,97.95,78.81,22.34,151.78,48.39,83.97,48.39,83.97,0.93,34.02,16.49,66.54,16.49,66.54,1,1,1
0,300491.XSHE,2016-04-20,137.08,137.0803,14.81,31.59,32.23,300491.XSHE,1.6,1.09,1.23,17.92,47.45,86.17,13.83,17.92,9.77,23.95,-0.55,67.3,0.0,68.12,213.61,16.98,122.75,62.76,-55.88,62.76,-55.88,57.88,-58.55,61.56,-61.38,61.56,-61.38,-1,1,1
0,300491.XSHE,2016-08-10,183.66,194.0801,20.64,41.65,57.91,300491.XSHE,3.129,2.608,2.4743,24.0855,38.7592,86.6196,13.3804,24.0855,7.723,16.4812,-0.311,49.0047,,83.3485,4.4903,-21.062,-157.41,30.7313,44.8766,30.7313,44.8766,-35.3525,40.1538,-0.1244,94.6901,-0.1244,94.6901,-1,-1,-1
0,300491.XSHE,2016-10-19,127.62,134.8153,14.76,27.27,57.29,300491.XSHE,2.1218,1.6551,1.697,16.1111,41.2019,92.2111,7.7889,16.1111,10.6624,21.5189,-0.552,47.5062,,78.007,66.6731,-7.813,-100.3087,18.7156,0.9608,18.7156,0.9608,-54.2413,-41.2292,-15.4406,-32.466,-15.4406,-32.466,1,1,1
0,300491.XSHE,2017-03-22,138.4,141.2532,15.14,27.51,60.34,300491.XSHE,3.4202,2.9423,2.6329,16.6128,37.7932,87.9838,12.1766,16.6128,7.4058,16.0512,-0.7591,65.7775,,86.0259,52.1959,29.0882,242.0751,3.9594,61.1031,3.9594,61.1031,-14.0062,151.8556,-15.6547,66.1196,-15.6547,66.1196,-1,-1,-1
0,300491.XSHE,2017-04-14,124.89,124.8879,12.37,23.02,-165.54,300491.XSHE,-0.4291,-0.6569,-0.3192,-5.7362,39.0905,114.3479,-13.355,-5.7362,9.9501,39.6354,-0.7351,240.8863,-16.6704,153.107,77.5159,-72.6722,506.4997,-12.6652,-62.9377,-12.6652,-62.9377,-184.3274,-140.6491,-127.9515,-112.7973,-127.9515,-112.7973,-1,-1,-1
0,300491.XSHE,2017-08-18,148.4618,118.992,12.2439,22.3849,-1345.1212,300491.XSHE,-1.1108,-1.3404,-0.8243,-13.1014,33.9151,118.326,-11.0904,-13.1014,11.5553,39.4695,0.0826,139.5938,0.554,120.6635,95.9863,22.5166,-122.8664,-33.1163,10.951,-33.1163,10.951,-155.4369,7.8628,-136.3817,-153.409,-136.3817,-153.409,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300492.XSHE,2016-04-23,33.22,57.137,8.46,7.01,-215.69,300492.XSHE,4.34,3.49,2.98,19.24,55.75,81.35,18.65,19.24,3.92,16.9,2.53,81.2,0.0,80.41,78.16,17.68,94.79,-31.07,45.79,-31.07,45.79,-69.84,711.94,-63.0,723.35,-64.07,501.59,1,1,1
0,300492.XSHE,2016-04-27,69.43,114.1156,17.67,14.65,-450.75,300492.XSHE,-0.34,-0.37,-0.21,-2.89,24.89,103.32,-3.32,-2.89,3.75,18.23,2.78,114.4,0.0,,92.05,-60.8,1833.91,-39.79,-45.54,-39.79,-45.54,-110.96,-109.68,-111.22,-108.19,-112.99,-110.24,1,1,1
0,300492.XSHE,2016-08-25,229.22,155.5276,14.42,24.99,40.8,300492.XSHE,1.6742,1.668,1.3085,11.2937,48.0706,86.7717,13.2283,11.2937,3.4741,14.124,1.3935,99.6155,,99.6274,81.3478,-3.0216,-22.8421,-19.088,47.2447,-19.088,47.2447,-48.1196,687.565,-44.1725,674.6128,-39.4763,582.1249,1,1,1
0,300492.XSHE,2016-10-28,283.23,159.2528,15.17,27.18,53.77,300492.XSHE,1.24,1.2323,0.8833,9.1374,36.9293,89.942,10.058,9.1374,4.402,16.3868,1.7506,99.1173,,99.3728,91.9404,11.2701,112.0503,-4.9956,-18.7406,-4.9956,-18.7406,185.2974,-38.2152,154.8648,-34.2553,118.3255,-26.4766,1,1,1
0,300492.XSHE,2017-04-20,257.46,163.0401,15.34,28.14,65.5,300492.XSHE,4.4132,4.0316,3.7341,23.7288,59.4121,73.8302,26.1698,23.7288,1.931,8.6915,0.3877,93.0905,,91.3516,78.7957,28.5178,108.9725,4.7507,60.7459,4.7507,60.7459,46.9604,318.2406,29.2166,317.439,32.8923,266.1809,1,1,1
0,300492.XSHE,2017-04-27,194.82,194.8249,13.86,25.21,59.21,300492.XSHE,0.2651,0.1214,0.0833,0.9367,34.2688,101.2982,-1.2982,0.9367,3.3799,15.9047,0.3539,-366.2047,,45.8044,67.4755,-32.7615,2523.6895,8.1334,-43.7779,8.1334,-43.7779,57.6553,-102.7889,135.0012,-97.7805,179.7971,-93.8524,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300493.XSHE,2016-04-15,142.55,129.4833,18.38,4.82,229.62,300493.XSHE,3.48,2.54,2.23,3.52,12.53,96.02,3.99,3.52,3.76,3.79,0.82,85.43,0.15,73.06,97.43,-4.77,-119.73,49.44,20.87,49.44,20.87,155.21,37.95,106.16,29.94,107.99,32.85,1,1,1
0,300493.XSHE,2016-04-25,165.69,139.9449,21.36,5.6,266.89,300493.XSHE,1.99,1.8,1.44,3.26,11.32,96.57,3.69,3.26,3.2,3.93,0.38,84.75,6.54,90.7,113.87,-8.3,-242.36,17.14,-17.97,17.14,-17.97,14.04,-24.11,16.57,-23.9,15.27,-26.04,1,1,1
0,300493.XSHE,2016-07-21,204.04,210.0193,18.69,7.3,-161.74,300493.XSHE,3.1284,3.0362,2.155,4.2209,12.0472,95.2515,4.9764,4.2209,3.4216,3.6049,-0.3876,92.6992,4.4476,97.0509,101.0799,-2.3087,-48.6198,24.3886,18.8109,24.3886,18.8109,20.4646,60.1728,20.7387,53.7118,21.3775,55.4897,-1,-1,-1
0,300493.XSHE,2016-10-21,140.42,153.0511,14.22,5.04,-3505.8,300493.XSHE,2.596,2.5961,1.4651,2.7024,10.4816,96.8605,3.2651,2.7024,2.9928,2.8769,0.2177,96.1539,3.847,100.0009,81.1164,-20.418,-650.3554,51.4345,28.5494,51.4345,28.5494,41.4336,-15.6554,25.086,-17.6978,25.8171,-17.6446,-1,-1,-1
0,300493.XSHE,2017-03-10,122.83,141.0225,12.74,4.16,181.6,300493.XSHE,3.078,2.6026,1.5023,2.9445,9.4694,96.3089,3.7014,2.9445,3.1367,2.2214,-0.1561,97.0461,0.2705,84.5536,87.7476,-26.8009,-726.0942,40.8692,12.4345,40.8692,12.4345,30.6759,27.4578,17.9356,22.5097,16.3109,22.8166,-1,-1,-1
0,300493.XSHE,2017-04-12,102.11,102.1053,10.58,3.27,189.54,300493.XSHE,2.2041,1.9622,1.0812,2.9593,10.9291,96.4042,3.5448,2.9593,2.7133,3.483,0.8815,101.4362,-1.4362,89.0273,119.8047,12.1722,338.5161,26.1944,-26.5124,26.1944,-26.5124,21.1878,-29.6205,14.4646,-26.1446,16.1504,-26.1467,-1,-1,-1
0,300493.XSHE,2017-07-28,76.2605,78.5378,8.2872,2.4009,88.178,300493.XSHE,3.7768,3.6296,1.8101,3.893,10.7753,95.6132,4.4411,3.893,2.6354,2.7529,0.6094,93.3825,1.1544,96.1007,98.8204,-3.0411,-69.3242,40.2442,32.0387,40.2442,32.0387,25.1584,65.4207,29.3491,73.6998,28.6779,72.2603,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300494.XSHE,2016-04-21,41.18,29.6079,10.5,14.25,74.7,300494.XSHE,4.19,4.18,3.86,26.69,66.8,69.12,30.88,26.69,14.08,20.76,-0.92,98.06,0.0,99.65,108.56,54.6,176.8,31.84,57.7,31.84,57.7,10.51,36.05,2.59,30.0,2.59,30.0,1,1,1
0,300494.XSHE,2016-04-27,132.89,131.9045,33.89,46.0,241.07,300494.XSHE,1.11,1.11,1.04,18.15,59.37,79.86,20.14,18.15,16.25,25.95,-2.94,99.71,0.0,99.73,105.85,-11.61,-57.63,42.27,-42.07,42.27,-42.07,12.58,-62.22,9.71,-60.61,9.71,-60.61,1,1,1
0,300494.XSHE,2016-08-05,144.22,145.7066,13.85,43.83,22.06,300494.XSHE,3.6438,3.4843,3.4865,39.1275,63.2683,57.59,42.5735,39.1275,8.0864,15.1531,-2.7432,94.7522,,95.6239,109.5485,47.7507,112.5931,13.4675,56.011,13.4675,56.011,4.2557,229.7664,4.778,236.415,4.778,236.415,-1,-1,-1
0,300494.XSHE,2016-10-29,112.83,116.0006,10.63,33.7,17.18,300494.XSHE,3.6067,3.2104,3.4682,27.5304,49.9142,71.6571,28.1837,27.5304,11.6864,11.7797,-2.7467,89.2898,-0.5016,89.0119,95.7459,23.7534,83.8074,107.9007,45.873,107.9007,45.873,63.6885,-3.4322,76.8005,2.6374,76.8005,2.6374,1,1,1
0,300494.XSHE,2017-04-15,82.27,98.9048,8.74,23.56,13.85,300494.XSHE,4.5518,2.8857,4.3446,37.5428,50.8713,77.8567,24.8455,37.5428,10.2475,18.0012,-0.2167,66.5089,8.1164,63.3977,115.9736,49.9811,225.7167,27.1008,-3.5916,27.1008,-3.5916,2.2552,-15.0105,78.7991,31.4707,78.7991,31.4707,-1,-1,-1
0,300494.XSHE,2017-04-26,58.12,58.1247,7.37,18.54,11.68,300494.XSHE,2.8618,2.7851,2.7261,26.9134,54.17,70.029,30.7849,26.9134,10.2491,13.9631,-2.0199,97.1641,2.6387,97.3209,78.3689,-2.4113,-8.0455,99.6587,-8.9996,99.6587,-8.9996,205.1672,12.7544,196.138,-34.7645,196.138,-34.7645,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300495.XSHE,2016-03-28,55.37,55.3688,12.31,10.4,-321.57,300495.XSHE,,0.0,,,36.959,,,,,13.5207,,,,,,,,,,,,,,,,,,1,1,1
0,300495.XSHE,2016-04-27,86.39,86.3937,9.3,16.44,18.3,300495.XSHE,1.53,1.53,0.92,12.32,30.57,85.75,14.25,12.32,,10.26,3.07,99.96,0.0,99.95,20.76,-92.38,-648.19,54.23,,54.23,,223.73,,238.13,,239.39,,-1,1,1
0,300495.XSHE,2016-08-27,79.05,87.0341,9.24,15.37,25.67,300495.XSHE,5.2241,4.7836,3.1288,29.121,30.2227,65.7792,34.4251,29.121,,8.437,-2.1505,99.2357,,91.5683,61.4978,-38.9606,-113.8508,-13.6385,46.9239,-13.6385,46.9239,-9.3936,254.9067,-8.7392,247.1982,-8.8363,246.1464,-1,-1,-1
0,300495.XSHE,2016-10-28,78.32,82.4661,8.62,15.29,38.15,300495.XSHE,2.396,2.3357,1.3655,17.5951,33.9957,78.8613,21.206,17.5951,,15.4977,-0.8803,99.9554,0.3183,97.483,33.9109,-42.4525,-200.8287,29.4868,-22.3835,29.4868,-22.3835,117.7206,-52.188,121.2675,-53.1035,119.2566,-53.1035,-1,-1,-1
0,300495.XSHE,2017-03-28,79.6,93.8848,9.54,16.48,38.39,300495.XSHE,6.1115,6.2238,3.3113,19.007,31.5099,77.6763,22.4918,19.007,,5.3336,0.3343,99.13,0.7466,101.8381,28.9626,11.6104,52.0093,254.829,306.7261,254.829,306.7261,236.211,331.3881,231.371,339.3624,231.6189,339.518,-1,-1,-1
0,300495.XSHE,2017-04-25,51.76,51.76,4.15,10.25,-187.86,300495.XSHE,-0.2847,-0.2803,-0.1541,-4.4903,24.691,105.1505,-5.0225,-4.4903,0.0051,18.0792,7.0221,99.441,-2.4716,98.4429,40.2229,-103.4466,2008.4619,29.0359,-72.1797,29.0359,-72.1797,-145.4756,-106.2124,-147.0181,-106.5724,-146.8724,-106.5696,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300496.XSHE,2016-04-25,123.61,124.6619,34.67,26.07,207.45,300496.XSHE,2.35,1.55,1.88,7.26,47.63,95.45,4.07,7.26,4.32,38.57,-0.75,49.54,-5.29,66.07,40.19,-11.75,-257.91,60.06,51.05,60.06,51.05,202.17,-70.85,25.95,-54.73,27.74,-54.1,1,1,1
0,300496.XSHE,2016-04-29,170.37,165.4927,47.78,35.93,285.93,300496.XSHE,3.32,3.12,2.57,19.88,51.22,78.13,22.0,19.88,3.3,25.92,-0.63,90.79,0.52,94.21,85.4,2.37,10.84,23.14,-23.42,23.14,-23.42,-10.77,314.07,-14.28,109.72,-11.88,112.58,1,1,1
0,300496.XSHE,2016-08-27,243.32,234.1192,27.24,42.29,46.72,300496.XSHE,4.0456,2.7485,2.8394,22.2048,49.7141,92.0512,8.4447,22.2048,8.2773,37.6167,-5.0374,35.1555,2.1933,67.9384,108.2611,23.4924,295.5454,34.2559,16.1877,34.2559,16.1877,-46.157,-55.391,34.7509,29.7678,33.4369,24.9996,-1,-1,-1
0,300496.XSHE,2016-10-28,159.13,167.0869,19.14,28.12,41.87,300496.XSHE,2.4206,1.8618,1.5268,12.4158,44.6808,87.6078,12.5649,12.4158,5.3086,28.2793,-1.7708,100.2884,1.3976,76.9131,112.2527,-7.8298,-63.1837,46.3847,8.9147,46.3847,8.9147,-12.7495,62.0536,-24.9697,-39.1003,-24.9287,-38.4462,-1,-1,-1
0,300496.XSHE,2017-03-21,184.7,180.7055,19.87,27.83,31.64,300496.XSHE,1.9943,2.6775,1.2263,7.2959,42.9786,96.1937,4.113,7.2959,5.1106,31.7888,1.2625,44.3734,3.5756,134.2602,85.9949,14.1343,371.3388,43.4846,48.0534,43.4846,48.0534,45.0694,-51.5359,44.1924,-12.999,40.2681,-14.2411,-1,-1,-1
0,300496.XSHE,2017-04-27,114.13,114.1325,12.45,16.19,34.76,300496.XSHE,2.3679,1.4075,1.1688,11.6518,44.5988,94.3968,5.3715,11.6518,5.4558,29.8634,3.0768,45.6883,-1.8889,59.4422,98.0181,-4.1055,-73.2717,39.043,-25.7863,39.043,-25.7863,-66.0436,-3.0784,-18.5107,18.5208,-18.9678,22.8047,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300497.XSHE,2016-04-26,41.73,57.9732,9.5,5.42,85.63,300497.XSHE,6.65,6.04,3.56,20.32,42.45,78.75,21.25,20.32,3.11,15.0,0.97,91.32,0.0,90.89,67.82,17.51,82.37,6.19,-9.86,6.19,-9.86,150.2,-1.88,195.75,23.98,195.75,23.98,1,1,1
0,300497.XSHE,2016-04-26,85.85,68.091,19.54,11.15,176.16,300497.XSHE,6.0,5.68,3.66,23.06,43.86,73.87,26.13,23.06,2.27,12.8,1.52,95.14,0.0,94.65,66.89,23.15,88.58,19.4,11.11,19.4,11.11,88.77,36.6,87.95,26.08,87.95,26.08,1,1,1
0,300497.XSHE,2016-08-24,76.44,90.5368,13.38,13.99,91.98,300497.XSHE,7.7104,6.4446,4.6081,24.3261,40.3675,75.8938,24.5774,24.3261,2.5894,12.3624,-0.3935,82.6744,,83.5833,64.6054,26.9064,111.6161,43.1664,27.3675,43.1664,27.3675,92.4973,19.7864,134.3148,34.3514,134.3148,34.3514,-1,-1,-1
0,300497.XSHE,2016-10-28,57.6,85.7021,12.3,12.02,42.54,300497.XSHE,6.1948,5.8793,3.8253,22.7434,44.6825,74.8254,25.2226,22.7434,2.2842,16.5029,0.4774,95.2986,0.1817,94.9065,92.9798,17.2198,68.4016,23.8594,-2.9043,23.8594,-2.9043,59.9926,-0.3554,90.6461,-9.2217,91.9425,-8.6043,-1,-1,-1
0,300497.XSHE,2017-04-25,40.59,69.7945,8.07,9.26,38.06,300497.XSHE,5.3911,5.0813,3.1545,20.3221,42.3854,77.329,23.1368,20.3221,2.4224,18.7274,-2.384,95.4143,1.9605,94.2528,56.5059,30.9665,136.5909,40.6201,2.342,40.6201,2.342,53.0707,-6.121,40.616,-8.5532,44.3201,-6.7783,-1,-1,-1
0,300497.XSHE,2017-04-25,36.4,36.403,7.93,8.4,37.43,300497.XSHE,6.461,6.3963,3.4886,21.9262,40.6728,74.7278,25.5891,21.9262,1.2315,11.7991,1.7078,99.1336,1.2432,98.9985,83.4019,17.6047,69.6605,44.2748,13.9929,44.2748,13.9929,41.2726,26.0748,37.172,22.9908,37.624,20.229,-1,-1,-1
0,300497.XSHE,2017-07-20,31.5804,34.0998,7.7316,7.1065,42.6048,300497.XSHE,6.0202,5.3395,3.1726,20.4397,38.87,79.4535,21.6921,20.4397,2.1727,12.1872,2.2042,87.158,4.8598,88.6927,46.9292,22.41,109.0697,19.7125,5.6836,19.7125,5.6836,5.6587,-10.411,0.587,-1.4813,1.6527,-0.7645,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,300498.XSHE,2016-04-18,26.75,62.2448,8.9,3.67,-1357.9301,300498.XSHE,7.7,7.7,5.53,10.93,22.01,88.28,11.41,10.93,1.53,8.4,-0.16,105.74,-2.82,,92.73,24.01,204.85,18.82,7.42,18.82,7.42,4.01,-48.98,-1.24,-50.53,-1.3,-52.79,-1,-1,-1
0,300498.XSHE,2016-04-22,30.09,30.0577,10.01,4.12,-1527.4399,300498.XSHE,12.94,12.95,9.58,23.87,28.96,76.0,23.9,23.87,0.86,4.2,-0.15,100.11,-0.39,100.09,97.76,17.21,71.73,43.93,-8.35,43.93,-8.35,454.75,91.98,457.92,100.11,437.08,118.22,-1,-1,-1
0,300498.XSHE,2016-08-26,18.07,25.3922,6.17,3.01,-567.24,300498.XSHE,15.4899,15.3444,12.3171,29.291,33.8758,71.2076,29.4048,29.291,0.8594,4.0768,-0.1923,97.3679,2.071,99.0609,97.6515,36.6178,127.1788,36.544,10.7531,36.544,10.7531,249.7828,36.2592,242.9201,35.8929,274.3534,33.6942,-1,-1,-1
0,300498.XSHE,2016-10-14,13.28,25.1468,5.6,2.77,-191.33,300498.XSHE,12.6067,12.6587,9.8091,24.4951,29.3387,75.3562,25.0007,24.4951,0.9445,4.0992,-0.2576,99.4313,1.5216,100.4125,98.0517,23.9506,97.1871,9.6921,2.5618,9.6921,2.5618,13.7072,-12.7991,13.0468,-14.2308,14.974,-12.744,-1,-1,-1
0,300498.XSHE,2017-04-07,12.53,24.6911,5.22,2.66,-237.52,300498.XSHE,3.1847,3.4122,2.2481,5.8122,21.1321,93.8127,6.8647,5.8122,1.2897,10.353,-0.3117,102.8568,11.2597,107.1436,99.3558,20.4862,331.0995,11.907,2.7857,11.907,2.7857,-29.3874,-71.7773,-38.123,-75.6108,-31.3378,-73.5881,-1,-1,-1
0,300498.XSHE,2017-04-17,12.14,12.1437,4.87,2.41,-221.61,300498.XSHE,4.7154,4.3336,3.4836,11.4955,17.8099,89.3118,11.7059,11.4955,1.0331,4.7328,-0.4016,90.286,8.597,91.9026,96.8598,7.4668,69.86,-4.8575,-18.5107,-4.8575,-18.5107,-53.4015,38.9591,-54.1848,61.1702,-52.359,54.6229,-1,-1,-1
